ApplicationDocsID	ApplicationDocsTypeID	ApplNo	SubmissionType	SubmissionNo	ApplicationDocsTitle	ApplicationDocsURL	ApplicationDocsDate
33379	2	017963	SUPPL     	64	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/017963s064lbl.pdf	2011-03-21 00:00:00
33380	2	017970	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/17970.pdf	1998-10-29 00:00:00
33381	2	017970	SUPPL     	44	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/17970s37s44s49lbl.pdf	2002-05-16 00:00:00
33382	2	017970	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/17970S46LBL.PDF	2000-06-29 00:00:00
33383	2	017970	SUPPL     	49	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/17970s37s44s49lbl.pdf	2002-05-16 00:00:00
33384	2	017970	SUPPL     	51	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/17-970S049FA_Nolvadex_prntlbl.pdf	2004-06-10 00:00:00
33385	2	017970	SUPPL     	53	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/17970s053lbl.pdf	2005-03-23 00:00:00
33386	2	017970	SUPPL     	54	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/017970s054lbl.pdf	2006-03-14 00:00:00
33387	2	018008	SUPPL     	66	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018008s066,018037s066,019308s023lbl.pdf	2007-04-25 00:00:00
33388	2	018008	SUPPL     	70	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/018008s070,018037s070,019308s027lbl.pdf	2013-09-11 00:00:00
33389	2	018012	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/018012s24lbl.pdf	2003-04-11 00:00:00
33390	2	018012	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018012s27lbl.pdf	2007-07-16 00:00:00
33391	2	018012	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/018012s031lbl.pdf	2014-07-29 00:00:00
33392	2	018013	SUPPL     	58	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018013s58lbl.pdf	2007-07-16 00:00:00
33393	2	018013	SUPPL     	61	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/018012s029,018013s061lbl.pdf	2012-10-26 00:00:00
33394	2	018024	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/018024s040lbl.pdf	2005-08-31 00:00:00
33395	2	018027	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/18027s40s46s49lbl.pdf	2002-10-07 00:00:00
33396	2	018027	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/18027s40s46s49lbl.pdf	2002-10-07 00:00:00
33397	2	018027	SUPPL     	59	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/018027s059lbl.pdf	2016-06-01 00:00:00
33402	2	018031	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018031s037s038lbl.pdf	2011-03-21 00:00:00
33403	2	018035	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/018035s024lbl.pdf	2009-07-09 00:00:00
33404	2	018035	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/018035s029lbl.pdf	2010-10-25 00:00:00
33405	2	018037	SUPPL     	65	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/013684s092,016677s139,et al_lbl.pdf	2005-08-31 00:00:00
33406	2	018052	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/018052Orig1s032lbl.pdf	2015-01-12 00:00:00
33407	2	018057	SUPPL     	81	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018057s081lbl.pdf	2012-01-11 00:00:00
33408	2	018063	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018063s062lbl.pdf	2011-06-27 00:00:00
33409	2	018063	SUPPL     	63	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/018063s063lbl.pdf	2013-07-15 00:00:00
33410	2	018066	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/018066Orig1s020lbl.pdf	2013-09-24 00:00:00
33411	2	018074	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/018074s034lbl.pdf	2012-02-24 00:00:00
33412	2	018081	SUPPL     	42	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/018081s42,18082s26,18723s32,19680s19,20593s11,21168s9lbl.pdf	2006-01-13 00:00:00
33413	2	018081	SUPPL     	44	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/18081s44,18082s27,18723s33,19680s22,20593s15,21168s14lbl.pdf	2006-10-18 00:00:00
33414	2	018081	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018081s046_18082s031lbl.pdf	2011-10-12 00:00:00
33415	2	018081	SUPPL     	48	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018081s046_18082s031lbl.pdf	2011-10-12 00:00:00
33416	2	018081	SUPPL     	54	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/018081s054,018082s038lbl.pdf	2013-03-04 00:00:00
33417	2	018081	SUPPL     	57	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/018081s057,018082s040lbl.pdf	2013-07-02 00:00:00
33418	2	018081	SUPPL     	61	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/018081s061,018082s044lbl.pdf	2014-08-22 00:00:00
33419	2	018081	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/018081s062,018082s045lbl.pdf	2015-03-17 00:00:00
33420	2	018081	SUPPL     	63	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/018081s063,018082s046lbl.pdf	2015-10-06 00:00:00
33421	2	018081	SUPPL     	64	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/018081s064,018082s047lbl.pdf	2016-02-23 00:00:00
33422	2	018082	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/018081s42,18082s26,18723s32,19680s19,20593s11,21168s9lbl.pdf	2006-01-13 00:00:00
33423	2	018082	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/18081s44,18082s27,18723s33,19680s22,20593s15,21168s14lbl.pdf	2006-10-18 00:00:00
33424	2	018082	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/018081s047,018082s032lbl.pdf	2009-05-12 00:00:00
33425	2	018082	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/018081s049,018082s034lbl.pdf	2014-06-23 00:00:00
33426	2	018082	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018081s046_18082s031lbl.pdf	2011-10-12 00:00:00
33427	2	018082	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018081s046_18082s031lbl.pdf	2011-10-12 00:00:00
33428	2	018082	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/018081s054,018082s038lbl.pdf	2013-03-04 00:00:00
33429	2	018082	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/018081s057,018082s040lbl.pdf	2013-07-02 00:00:00
33430	2	018082	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/018081s058,018082s041lbl.pdf	2014-12-03 00:00:00
33431	2	018082	SUPPL     	42	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/018081s059,018082s042lbl.pdf	2015-01-08 00:00:00
33432	2	018086	SUPPL     	58	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/18086s58lbl.pdf	2002-04-29 00:00:00
33433	2	018086	SUPPL     	72	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/018086s070s072lbl.pdf	2006-05-01 00:00:00
33434	2	018086	SUPPL     	75	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018086s075lbl.pdf	2011-09-30 00:00:00
33438	2	018124	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/018124s013lbl.pdf	2005-04-28 00:00:00
33440	2	018141	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018141s029lbl.pdf	2007-09-06 00:00:00
33445	2	018150	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/18150s019lbl.pdf	2004-07-28 00:00:00
33446	2	018150	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018150s025lbl.pdf	2011-06-29 00:00:00
33447	2	018150	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/018150s026lbl.pdf	2012-01-26 00:00:00
33457	2	018211	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/17577se8-033,18211se8-016,20897slr010_ditropan_lbl.pdf	2003-04-16 00:00:00
33458	2	018211	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/017577s034,018211s017,020897s018lbl.pdf	2008-02-14 00:00:00
34036	2	019853	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/19853slr013_cuprimine_lbl.pdf	2003-06-08 00:00:00
34378	2	020216	SUPPL     	52	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/020216s052lbl.pdf	2004-04-23 00:00:00
34379	2	020216	SUPPL     	53	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020216s053lbl.pdf	2005-01-21 00:00:00
34380	2	020216	SUPPL     	55	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/010402s050,020216s055lbl.pdf	2006-07-27 00:00:00
34381	2	020216	SUPPL     	59	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020216s059lbl.pdf	2008-03-05 00:00:00
34382	2	020216	SUPPL     	67	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020216s067lbl.pdf	2011-04-26 00:00:00
34383	2	020216	SUPPL     	74	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020216s073s074s075lbl.pdf	2012-02-17 00:00:00
34384	2	020216	SUPPL     	81	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020216s081lbl.pdf	2015-12-31 00:00:00
37754	14	021846	SUPPL     	98	This Former NDA Was Deemed To Be a BLA on March 23, 2020.	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=faq.page#nda_bla	2020-03-23 00:00:00
37755	14	021846	SUPPL     	101	This Former NDA Was Deemed To Be a BLA on March 23, 2020.	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=faq.page#nda_bla	2020-03-23 00:00:00
38903	2	050006	SUPPL     	82	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/050006s082,050007s023,050480s047,050533s038lbl.pdf	2011-05-16 00:00:00
38904	2	050006	SUPPL     	86	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050006s086,050007s027,050480s052,050533s042lbl.pdf	2014-10-02 00:00:00
38905	2	050006	SUPPL     	87	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/050006s087,050007s030,050442s018,050480s054,050533s043lbledt.pdf	2016-04-07 00:00:00
38906	2	050007	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050006s086,050007s027,050480s052,050533s042lbl.pdf	2014-10-02 00:00:00
38907	2	050007	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/050007s029lbl.pdf	2015-05-07 00:00:00
38908	2	050007	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/050006s087,050007s030,050442s018,050480s054,050533s043lbledt.pdf	2016-04-07 00:00:00
38909	2	050023	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050023s025lbl.pdf	2008-06-12 00:00:00
38910	2	050065	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/50065slr040,scm039_maxitrol_lbl.pdf	2003-07-28 00:00:00
38911	2	050065	SUPPL     	44	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/50065s043,044lbl.pdf	2004-07-21 00:00:00
38912	2	050095	SUPPL     	44	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/50095slr044_capastat_lbl.pdf	2003-06-22 00:00:00
38913	2	050108	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/050108s024lbl.pdf	2006-01-13 00:00:00
38914	2	050138	SUPPL     	235	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050138s235,050141s232lbl.pdf	2014-05-12 00:00:00
38915	2	050138	SUPPL     	236	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/050138s236lbl.pdf	2015-10-15 00:00:00
38916	2	050141	SUPPL     	226	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/050141s226lbl.pdf	2009-12-22 00:00:00
38917	2	050141	SUPPL     	231	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/050141s231lbl.pdf	2012-09-11 00:00:00
38918	2	050141	SUPPL     	232	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050138s235,050141s232lbl.pdf	2014-05-12 00:00:00
38919	2	050155	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/050155s039lbl.pdf	2016-05-31 00:00:00
38920	2	050162	SUPPL     	92	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050162s092s093lbl.pdf	2014-06-30 00:00:00
38921	2	050162	SUPPL     	93	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050162s092s093lbl.pdf	2014-06-30 00:00:00
38922	2	050169	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/50169slr046_cortisporin_lbl.pdf	2003-12-02 00:00:00
38923	2	050207	SUPPL     	65	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050207s065lbl.pdf	2008-01-08 00:00:00
38924	2	050297	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050297s027lbl.pdf	2008-01-08 00:00:00
38925	2	050297	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/050297s031lbl.pdf	2012-08-16 00:00:00
38926	2	050317	SUPPL     	172	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050317s172lbl.pdf	2008-02-28 00:00:00
38927	2	050347	SUPPL     	58	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/050347s058lbl.pdf	2011-11-16 00:00:00
38928	2	050347	SUPPL     	60	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/050347s060lbl.pdf	2012-08-16 00:00:00
38929	2	050405	SUPPL     	94	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/50405slr094_keflex_lbl.pdf	2004-01-22 00:00:00
38930	2	050405	SUPPL     	106	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/050405s106lbl.pdf	2015-11-04 00:00:00
38931	2	050416	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/50416slr015_cortisporin_lbl.pdf	2004-04-05 00:00:00
38932	2	050417	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/50417slr011_neosporin_lbl.pdf	2004-05-04 00:00:00
38933	2	050420	SUPPL     	72	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/50420s072,50627s008lbl.pdf	2004-08-25 00:00:00
38934	2	050420	SUPPL     	75	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/050420s075,050627s014lbl.pdf	2013-03-01 00:00:00
38935	2	050441	SUPPL     	45	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/50162s082,50441s045,50639s013lbl.pdf	2004-10-04 00:00:00
38936	2	050441	SUPPL     	47	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/50441s47lbl.pdf	2003-05-02 00:00:00
38937	2	050441	SUPPL     	55	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050441s055,050639s016lbl.pdf	2008-04-23 00:00:00
38938	2	050441	SUPPL     	68	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050441Orig1s066, s067, s068lbl.pdf	2014-06-25 00:00:00
38939	2	050442	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050442s017lbl.pdf	2014-09-26 00:00:00
38942	2	050445	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/050444s045,050445s027lbl.pdf	2007-01-18 00:00:00
38943	2	050445	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/050445s029lbl.pdf	2015-03-02 00:00:00
38944	2	050461	SUPPL     	139	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/50461slr139_ancef_lbl.pdf	2004-06-07 00:00:00
38945	2	050467	SUPPL     	64	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/50467s64s67,50629s10s13lbl.pdf	2002-09-25 00:00:00
38946	2	050467	SUPPL     	68	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/050467s068lbl.pdf	2003-05-13 00:00:00
38947	2	050467	SUPPL     	70	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/050467s070lbl.pdf	2010-07-30 00:00:00
38948	2	050467	SUPPL     	71	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/050467s071lbl.pdf	2011-09-26 00:00:00
38949	2	050475	SUPPL     	53	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/050475s053lbl.pdf	2007-02-02 00:00:00
38950	2	050480	SUPPL     	42	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050006s79,050007s20,050480s42,050533s36lbl.pdf	2008-02-14 00:00:00
38951	2	050480	SUPPL     	47	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/050006s082,050007s023,050480s047,050533s038lbl.pdf	2011-05-16 00:00:00
38952	2	050480	SUPPL     	52	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050006s086,050007s027,050480s052,050533s042lbl.pdf	2014-10-02 00:00:00
38953	2	050512	SUPPL     	45	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/50512slr045,50527slr021,50528slr019_duricef_lbl.pdf	2003-12-29 00:00:00
38954	2	050517	SUPPL     	47	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/050517s047lbl.pdf	2007-09-19 00:00:00
38955	2	050521	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/50521slr027,50522slr027_cefaclor_lbl.pdf	2004-04-05 00:00:00
38956	2	050522	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/50521slr027,50522slr027_cefaclor_lbl.pdf	2004-04-05 00:00:00
39394	2	061621	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/061621s039lbl.pdf	2014-01-31 00:00:00
39395	2	061639	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/061639s032,061905s049lbl.pdf	2014-01-31 00:00:00
39568	2	080258	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/080258s025lbl.pdf	2009-10-19 00:00:00
39569	2	080258	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/080258Orig1s031.pdf	2014-01-22 00:00:00
39570	2	080258	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/080258Orig1s031.pdf	2014-01-22 00:00:00
39571	2	083082	SUPPL     	50	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/083082s050lbl.pdf	2009-11-16 00:00:00
39572	2	083976	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/083976s031lbl.pdf	2014-07-16 00:00:00
39573	2	083976	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/083976s032lbl.pdf	2015-09-08 00:00:00
39574	2	084349	SUPPL     	60	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/084349s060lbl.pdf	2009-10-19 00:00:00
39575	2	084349	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/084349Orig1s062s072lbl.pdf	2014-03-06 00:00:00
39576	2	084349	SUPPL     	64	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/084349s064,084427s023lbl.pdf	2011-05-06 00:00:00
39577	2	084349	SUPPL     	67	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/084349s067lbl.pdf	2012-11-30 00:00:00
39578	2	084349	SUPPL     	70	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/084349Orig1s070lbl.pdf	2013-09-19 00:00:00
39579	2	084349	SUPPL     	72	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/084349Orig1s062s072lbl.pdf	2014-03-06 00:00:00
39580	2	084349	SUPPL     	73	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/084349Orig1s073lbl.pdf	2014-07-29 00:00:00
39581	2	084349	SUPPL     	74	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/084349Orig1s074lbl.pdf	2015-04-23 00:00:00
39582	2	084427	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/084427s017s022s025s030lbl.pdf	2014-03-11 00:00:00
39583	2	084427	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/084427s017s022s025s030lbl.pdf	2014-03-11 00:00:00
39584	2	084427	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/084427s017s022s025s030lbl.pdf	2014-03-11 00:00:00
39585	2	084427	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/084427s017s022s025s030lbl.pdf	2014-03-11 00:00:00
39586	2	084427	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/084427Orig1s032lbl.pdf	2015-04-23 00:00:00
39588	2	085470	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/085470s015lbl.pdf	2009-09-30 00:00:00
39590	2	085970	SUPPL     	72	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/085966s095,085969s084,085968s096,085971s075,085967s076,085970s072lbl.pdf	2014-09-05 00:00:00
39620	2	101063	SUPPL     	5081	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/101063s5081LBL.pdf	2007-04-20 00:00:00
39621	2	101063	SUPPL     	5169	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/101063s5169lbl.pdf	2013-07-17 00:00:00
40644	3	005970	SUPPL     	18	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/005970-S18_Sotradecol_toc.html	2003-08-08 00:00:00
40645	3	005970	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/005970-S27_Sotradecol_toc.html	2003-08-08 00:00:00
40646	3	005970	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/005970-S28_Sotradecol_toc.html	2003-08-08 00:00:00
40647	3	006035	SUPPL     	78	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/006035Orig1S078.pdf	2013-01-28 00:00:00
40648	3	006773	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/006773_S036_ARTANE.pdf	2009-01-12 00:00:00
40649	3	007337	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/007337-S24_Percodan_toc.html	2003-08-08 00:00:00
40650	3	008107	SUPPL     	54	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/08107s054_LeucovorinTOC.html	2005-07-13 00:00:00
40654	3	008762	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/008762Orig1s039.pdf	2012-06-26 00:00:00
40655	3	009000	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/09000_S022&S023_Cafergot_APPROVAL PACKAGE.pdf	2006-10-25 00:00:00
40656	3	009218	SUPPL     	90	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/009218a.pdf	1998-06-01 00:00:00
40657	3	009218	SUPPL     	91	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/009218a.pdf	1998-06-01 00:00:00
40658	3	009218	SUPPL     	101	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/009218_s101_coumadin.pdf	2005-09-02 00:00:00
40659	3	009386	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/9-386s019_Myleran.html	2003-07-08 00:00:00
40660	3	010151	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/010151_S032_DILANTIN_AP.pdf	2007-07-06 00:00:00
40661	3	010151	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/010151_S034_DILANTIN_AP.pdf	2007-07-06 00:00:00
40662	3	010515	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/10515s022_Isuprel.pdf	1999-05-05 00:00:00
40663	3	010515	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/010515Orig1s023.pdf	2015-11-05 00:00:00
40664	3	010515	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/010515Orig1s024.pdf	2015-11-05 00:00:00
40665	3	010515	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/010515Orig1s031.pdf	2015-11-17 00:00:00
40672	3	011552	SUPPL     	112	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/11-552SLR112.pdf	2003-02-04 00:00:00
40673	3	011641	SUPPL     	58	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/011641_058&060_Diabinese_APPROVAL_PACKAGE.pdf	2006-10-26 00:00:00
40674	3	011641	SUPPL     	60	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/011641_058&060_Diabinese_APPROVAL_PACKAGE.pdf	2006-10-26 00:00:00
40675	3	011664	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/011664_S062_DECADRON.pdf	2007-07-20 00:00:00
40676	3	011839	SUPPL     	68	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/11839-S068_Provera.pdf	1998-08-04 00:00:00
40677	3	012041	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/012041Orig1s038.pdf	2012-02-28 00:00:00
40678	3	012827	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/012827_s009_s010_s011_Robinul%20&%20Robinul%20Forte_Tablets.pdf	2009-09-14 00:00:00
40679	3	012827	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/012827_s009_s010_s011_Robinul%20&%20Robinul%20Forte_Tablets.pdf	2009-09-14 00:00:00
40680	3	012827	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/012827_s015_Robinul - Robinul_Forte_Tabs.pdf	2009-09-14 00:00:00
