year,application_number,application_number_6,drug_brand,drug_generic,decision_date,chemical_type_code,chemical_type_description,review_priority,is_nme_comparable,project_table,decision_id,drugsatfda_url,openfda_query_url,payload_found,payload_decision_date,payload_class_code,payload_class_desc,payload_review_priority,payload_sponsor_current_holder,verification_status,official_nme_count_for_year,fda_compilation_row,notes,source_urls,irregularity_flag
1985,NDA019107,019107,Protropin,somatrem,1985-10-17,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Priority,YES,fda_decisions_master.csv,D1038,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019107,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA019107%22&limit=1,PAYLOAD_INVISIBLE_DOCUMENTED_GAP,,,,,,COMPILATION_ONLY_VERIFIED_VIA_CAPTURE_INDEX,30,Compilation row for Protropin NDA019107 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA019107. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Genentech; NDA19107; Priority; Orphan=Yes; Accelerated=N/A. decision-date reality: NASDAQ:GENE era (public since 1980; NYSE:GNE began 1991, DNA Jul-1999) — the pre-1994 symbol was not re-verified from a captured primary source this pass, so the ticker is left blank and flagged. openFDA check (2026-09-17): no ORIG/AP record for NDA019107 in the committed bulk payloads; this row rests on FDA's official CDER Compilation (media/177921) only | listing-class note (2026-09-18): field re-derivation would classify as 'PRIVATE / NO EQUITY' (no listed equity in the verified fields (ticker='blank', exchange='blank')); kept committed class 'FORMERLY US-LISTED (DELISTED/ACQUIRED)' whose classification_basis documents the more specific verification | v17 (2026-09-19) live re-check: openFDA returns NOT_FOUND for NDA019107 and for brand 'PROTROPIN', and FDA's Drugs@FDA page for 019107 renders an empty application shell. 1985 reconciliation: FDA's own historical tabulation counts 30 NMEs for 1985 while the Compilation carries 31 rows; the Compilation counts Type 1/1-4 NDAs plus new biologics by design, and Protropin (recombinant somatrem) is the only 1985 Compilation row that is a biological product - recorded as the leading candidate for that single-row difference and NOT asserted (see data/pre1985_nme_gap_analysis.csv and data/fda_official_series_crosswalk.csv). Baros Effervescent was independently re-verified as a Type 1 NDA (NDA018509, 1985-08-07) and is ruled out. Evidence: data/raw/source_captures_2026_09_19/live_primary_captures_2026_09_19.json (V17-C05, V17-C06, V17-C08).",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019107|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA019368,019368,Moctanin,monooctanoin,1985-10-29,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Priority,YES,fda_decisions_master.csv,D1039,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019368,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA019368%22&limit=1,FOUND,1985-10-29,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,ETHITEK,VERIFIED,30,Compilation row for Moctanin NDA019368 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA019368. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Ascot Hospital; NDA19368; Priority; Orphan=Yes; Accelerated=N/A. Moctanin sponsor. openFDA check (2026-09-17): application NDA019368 ORIG/AP record matches the Compilation approval date 1985-10-29 exactly (sponsor of record: ETHITEK; class: Type 1 - New Molecular Entity; priority: PRIORITY)",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019368|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA018830,018830,Tambocor,flecainide acetate,1985-10-31,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Priority,YES,fda_decisions_master.csv,D1040,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018830,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018830%22&limit=1,FOUND,1985-10-31,TYPE 1,Type 1 - New Molecular Entity,STANDARD,ALVOGEN,VERIFIED,30,Compilation row for Tambocor NDA018830 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA018830. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Riker; NDA18830; Priority; Orphan=No; Accelerated=N/A. Riker Labs was 3M's pharma unit — parent NYSE:MMM. openFDA check (2026-09-17): application NDA018830 ORIG/AP record matches the Compilation approval date 1985-10-31 exactly (sponsor of record: ALVOGEN; class: Type 1 - New Molecular Entity; priority: STANDARD) TAMBOCOR DESIGNATION CHECK (2026-09-18, v16): both FDA systems re-read verbatim. Drugs@FDA application-history page for NDA018830 (holder of record now ALVOGEN) records ORIG-1 Approval 10/31/1985, Submission Classification 'Type 1 - New Molecular Entity', Review Priority 'STANDARD', and links FDA's digitized 1985 medical review https://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018830Orig1s000rev.pdf (server returned HTTP 500 to the automated fetch on 2026-09-18; human should read that PDF for the contemporaneous rating - the 1985 scheme used DAE priority ratings, so a '1A'/'1B' style code there would corroborate the Compilation's Priority). FDA's Compilation (media/177921, 1985 section) still prints 'Priority'. Contemporaneous press check: NYT 1985-11-08 (https://www.nytimes.com/1985/11/08/us/drug-for-heart-rhythm-approved-for-us-sale.html) announces the approval (Oct 29 action date announced Nov 8) with NO review-designation statement. Both official FDA values are kept: review_pathway stays Priority (Compilation spine per COMPILATION_ONLY policy); the Drugs@FDA STANDARD stays recorded here for review. NOT harmonised by this project. | v17 (2026-09-19) designation re-probe with live captures. (1) Drugs@FDA application-history page for NDA018830 fetched live: '10/31/1985 | ORIG-1 | Approval | Type 1 - New Molecular Entity | STANDARD', holder ALVOGEN, all four strengths Discontinued with Federal Register non-discontinuation markers. (2) The committed CDER NME Compilation workbook (media/177921, SHA-256 in data/raw/probe/manifest.json) was parsed directly: the Tambocor row reads Riker | NDA 18830 | 1985-10-31 | Review Designation 'Priority' - the master's value traces to FDA's own cell, not a transcription error. (3) The Compilation's landing page (fetched live) states the dataset covers Type 1/1-4 NMEs plus new biologics and reflects each application at original approval. (4) The 1985 medical review that would settle the conflict is registered on FDA's page as https://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018830Orig1s000rev.pdf ; it returned HTTP 500 to the automated fetcher on 2026-09-18 and again on 2026-09-19, and the Wayback Machine's five captures of that URL (30 Mar 2021 - 30 Mar 2025) also returned HTTP 500 through both raw replay endpoints. NET: both FDA values stay as published (review_pathway stays 'Priority' per COMPILATION_ONLY policy; Drugs@FDA's 'STANDARD' stays recorded here); nothing was harmonised and no value changed. The single remaining step is a human browser read of the review PDF - live URL or Wayback capture - and CDER invites factual-error reports at CDER.NMENewBiologicApprovals@fda.hhs.gov. Evidence: data/raw/source_captures_2026_09_19/live_primary_captures_2026_09_19.json (V17-C01, V17-C09, V17-C10); data/fda_official_series_crosswalk.csv.",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018830|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,"TAMBOCOR_DESIGNATION_CONFLICT: Compilation=Priority, Drugs@FDA=STANDARD (V17-C01/C10). Human browser read of review PDF required."
1985,NDA019194,019194,Cuprid,trientine hydrochloride,1985-11-08,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Priority,YES,fda_decisions_master.csv,D1041,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019194,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA019194%22&limit=1,FOUND,1985-11-08,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,BAUSCH,VERIFIED,30,Compilation row for Cuprid NDA019194 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA019194. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Merck Sharp & Dohme; NDA19194; Priority; Orphan=Yes; Accelerated=N/A. openFDA check (2026-09-17): application NDA019194 ORIG/AP record matches the Compilation approval date 1985-11-08 exactly (sponsor of record: BAUSCH; class: Type 1 - New Molecular Entity; priority: PRIORITY)",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019194|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA019215,019215,Femstat,butoconazole nitrate,1985-11-25,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Standard,YES,fda_decisions_master.csv,D1042,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019215,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA019215%22&limit=1,PAYLOAD_INVISIBLE_DOCUMENTED_GAP,,,,,,COMPILATION_ONLY_VERIFIED_VIA_CAPTURE_INDEX,30,Compilation row for Femstat NDA019215 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA019215. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Syntex; NDA19215; Standard; Orphan=No; Accelerated=N/A. Syntex Corp (Palo Alto) — Roche acquired full control 1994 and delisted it; decision-date US listing not verified from a primary source this pass — ticker left blank, flagged. openFDA check (2026-09-17): no ORIG/AP record for NDA019215 in the committed bulk payloads — the product was later withdrawn/discontinued or is a legacy licence FDA no longer indexes; this row rests on FDA's official CDER Compilation (media/177921) only | listing-class note (2026-09-18): field re-derivation would classify as 'PRIVATE / NO EQUITY' (no listed equity in the verified fields (ticker='blank', exchange='blank')); kept committed class 'NON-US LISTING ONLY' whose classification_basis documents the more specific verification | v17 (2026-09-19) completeness-gap precision, live re-check: openFDA DOES carry NDA019215 (sponsor 'ROCHE PALO', product FEMSTAT, butoconazole nitrate 2% cream, Discontinued) but publishes NO submissions array for it - that missing submission history is exactly why the ORIG/AP payload query cannot enumerate the application. This supersedes the earlier 'legacy licence FDA no longer indexes' wording. Evidence: data/raw/source_captures_2026_09_19/live_primary_captures_2026_09_19.json (V17-C07).",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019215|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA050587,050587,Primaxin,"cilastatin sodium, imipenem",1985-11-26,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Priority,YES,fda_decisions_master.csv,D1043,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050587,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050587%22&limit=1,FOUND,1985-11-26,TYPE 1/4,Type 1 - New Molecular Entity and Type 4 - New Combination,PRIORITY,MERCK,VERIFIED,30,Compilation row for Primaxin NDA050587 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA050587. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Merck Sharp & Dohme; NDA50587; Priority; Orphan=No; Accelerated=N/A. openFDA check (2026-09-17): application NDA050587 ORIG/AP record matches the Compilation approval date 1985-11-26 exactly (sponsor of record: MERCK; class: Type 1 - New Molecular Entity and Type 4 - New Combination; priority: PRIORITY)",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050587|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA019219,019219,Betagan,levobunolol hydrochloride,1985-12-19,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Standard,YES,fda_decisions_master.csv,D1044,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019219,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA019219%22&limit=1,FOUND,1985-12-19,TYPE 1,Type 1 - New Molecular Entity,STANDARD,ALLERGAN,VERIFIED,30,Compilation row for Betagan NDA019219 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA019219. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Allergan; NDA19219; Standard; Orphan=No; Accelerated=N/A. NYSE:AGN delisted 2020. openFDA check (2026-09-17): application NDA019219 ORIG/AP record matches the Compilation approval date 1985-12-19 exactly (sponsor of record: ALLERGAN; class: Type 1 - New Molecular Entity; priority: STANDARD) | listing-class note (2026-09-18): field re-derivation would classify as 'US-LISTED' (US primary listing per exchange field: 'NYSE'); kept committed class 'FORMERLY US-LISTED (DELISTED/ACQUIRED)' whose classification_basis documents the more specific verification",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019219|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA018654,018654,Versed,midazolam hydrochloride,1985-12-20,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Standard,YES,fda_decisions_master.csv,D1045,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018654,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018654%22&limit=1,FOUND,1985-12-20,TYPE 1,Type 1 - New Molecular Entity,STANDARD,HLR,VERIFIED,30,Compilation row for Versed NDA018654 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA018654. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Hoffmann-La Roche; NDA18654; Standard; Orphan=No; Accelerated=N/A. primary SIX:ROG; US OTC ADR line RHHBY — class follows the exchange string (OTC ADR) and the 18 RHHBY master rows classed US-LISTED (ADR); the 5 RHHBY rows the 2000-2019 backfill classed NON-US LISTING ONLY are a pre-existing inconsistency flagged in VERIFICATION_REPORT.md. openFDA check (2026-09-17): application NDA018654 ORIG/AP record matches the Compilation approval date 1985-12-20 exactly (sponsor of record: HLR; class: Type 1 - New Molecular Entity; priority: STANDARD)",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018654|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA018972,018972,Cordarone,amiodarone hydrochloride,1985-12-24,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Priority,YES,fda_decisions_master.csv,D1046,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018972,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018972%22&limit=1,FOUND,1985-12-24,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,WYETH PHARMS,VERIFIED,30,Compilation row for Cordarone NDA018972 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA018972. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Ives; NDA18972; Priority; Orphan=No; Accelerated=N/A. Ives Laboratories was the AHP (Wyeth) pharma arm (Cordarone) — WYE per the audited WYETH entry (NYSE:WYE delisted 2009). openFDA check (2026-09-17): application NDA018972 ORIG/AP record matches the Compilation approval date 1985-12-24 exactly (sponsor of record: WYETH PHARMS; class: Type 1 - New Molecular Entity; priority: PRIORITY) | listing-class note (2026-09-18): field re-derivation would classify as 'PRIVATE / NO EQUITY' (no listed equity in the verified fields (ticker='WYE', exchange='blank')); kept committed class 'FORMERLY US-LISTED (DELISTED/ACQUIRED)' whose classification_basis documents the more specific verification",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018972|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA018217,018217,Suprol,suprofen,1985-12-24,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Standard,YES,fda_decisions_master.csv,D1047,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018217,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018217%22&limit=1,PAYLOAD_INVISIBLE_DOCUMENTED_GAP,,,,,,COMPILATION_ONLY_VERIFIED_VIA_CAPTURE_INDEX,30,Compilation row for Suprol NDA018217 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA018217. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Ortho; NDA18217; Standard; Orphan=No; Accelerated=N/A. openFDA check (2026-09-17): no ORIG/AP record for NDA018217 in the committed bulk payloads — the product was later withdrawn/discontinued or is a legacy licence FDA no longer indexes; this row rests on FDA's official CDER Compilation (media/177921) only | v17 (2026-09-19) completeness-gap precision, live re-check: openFDA returns NOT_FOUND for NDA018217 - the application is absent from the published dataset entirely (no product record, not merely no submission history). The Compilation row remains the only FDA source for the 1985 approval. Evidence: data/raw/source_captures_2026_09_19/live_primary_captures_2026_09_19.json (V17-C07).",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018217|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA018998,018998,Vasotec,enalapril maleate,1985-12-24,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Priority,YES,fda_decisions_master.csv,D1048,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018998,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018998%22&limit=1,FOUND,1985-12-24,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,BAUSCH,VERIFIED,30,Compilation row for Vasotec NDA018998 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA018998. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Merck Sharp & Dohme; NDA18998; Priority; Orphan=No; Accelerated=N/A. openFDA check (2026-09-17): application NDA018998 ORIG/AP record matches the Compilation approval date 1985-12-24 exactly (sponsor of record: BAUSCH; class: Type 1 - New Molecular Entity; priority: PRIORITY)",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018998|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA019044,019044,[drug marketed without a proprietary name],indium In 111 oxyquinoline,1985-12-24,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Priority,YES,fda_decisions_master.csv,D1049,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019044,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA019044%22&limit=1,FOUND,1985-12-24,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,GE HEALTHCARE,VERIFIED,30,Compilation row for [drug marketed without a proprietary name] NDA019044 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA019044. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Amersham; NDA19044; Priority; Orphan=No; Accelerated=N/A. Compilation prints no proprietary name for this row (generic name product). CORRECTED via override 2026-09-17: the generic audited table maps AMERSHAM -> GE US-LISTED — an anachronism for a pre-2004 approval (GE bought Amersham Apr-2004). Primary listing LSE; decision-date ADR not verified — blank, flagged. openFDA check (2026-09-17): application NDA019044 ORIG/AP record matches the Compilation approval date 1985-12-24 exactly (sponsor of record: GE HEALTHCARE; class: Type 1 - New Molecular Entity; priority: PRIORITY) | listing-class note (2026-09-18): field re-derivation would classify as 'PRIVATE / NO EQUITY' (no listed equity in the verified fields (ticker='blank', exchange='blank')); kept committed class 'NON-US LISTING ONLY' whose classification_basis documents the more specific verification",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019044|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA018677,018677,Cesamet,nabilone,1985-12-26,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Standard,YES,fda_decisions_master.csv,D1050,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018677,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018677%22&limit=1,FOUND,1985-12-26,TYPE 1,Type 1 - New Molecular Entity,STANDARD,BAUSCH,VERIFIED,30,Compilation row for Cesamet NDA018677 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA018677. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Eli Lilly; NDA18677; Standard; Orphan=No; Accelerated=N/A. openFDA check (2026-09-17): application NDA018677 ORIG/AP record matches the Compilation approval date 1985-12-26 exactly (sponsor of record: BAUSCH; class: Type 1 - New Molecular Entity; priority: STANDARD)",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018677|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
1985,NDA018956,018956,Omnipaque,iohexol,1985-12-26,TYPE 1 (Compilation spine),New Molecular Entity / New Biologic per Compilation rule Type1/1-4+biologics,Standard,YES,fda_decisions_master.csv,D1051,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018956,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018956%22&limit=1,FOUND,1985-12-26,TYPE 1,Type 1 - New Molecular Entity,STANDARD,GE HEALTHCARE,VERIFIED,30,Compilation row for Omnipaque NDA018956 — 1985 section 31 rows (18 Priority /13 Standard),"appl NDA018956. COMPILATION_ONLY: at the time of entry no CDER NME year table had been located, so FDA's official CDER Novel Drug Approvals Compilation (media/177921, approval-year 1985 section) is the official spine for this row. v17 (2026-09-19): FDA's official NME year series (1938-2022) was located and captured (data/fda_official_year_series.csv); this year's official-vs-project verdict is in data/fda_official_series_crosswalk.csv. Compilation verbatim: applicant: Sterling; NDA18956; Standard; Orphan=No; Accelerated=N/A. Sterling was Kodak's pharma unit until the Sanofi 1994 brand-rx deal — decision-date parent equity not re-verified — blank, flagged. openFDA check (2026-09-17): application NDA018956 ORIG/AP record matches the Compilation approval date 1985-12-26 exactly (sponsor of record: GE HEALTHCARE; class: Type 1 - New Molecular Entity; priority: STANDARD) | listing-class note (2026-09-18): field re-derivation would classify as 'PRIVATE / NO EQUITY' (no listed equity in the verified fields (ticker='blank', exchange='blank')); kept committed class 'FORMERLY US-LISTED (DELISTED/ACQUIRED)' whose classification_basis documents the more specific verification",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018956|https://www.fda.gov/drugs/drug-approvals-and-databases/compilation-cder-new-molecular-entity-nme-drug-and-new-biologic-approvals|https://www.fda.gov/about-fda/histories-fda-regulated-products/summary-nda-approvals-receipts-1938-present,
