record_id,year,application_number,kind,appl_no,decision_date,submission_class_code,submission_class_code_description,review_priority,products_verbatim,in_openfda_payload,classification,drugsatfda_url,openfda_url,verification_status,notes
FULLDB-1972-UNRES14,1972,,UNRESOLVED,017107,1972-08-10,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017107,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-UNRES15,1972,,UNRESOLVED,083001,1972-08-11,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083001,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-UNRES16,1972,,UNRESOLVED,080410,1972-09-06,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=080410,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-UNRES17,1972,,UNRESOLVED,080714,1972-09-06,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=080714,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-UNRES18,1972,,UNRESOLVED,017009,1972-09-25,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017009,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-UNRES19,1972,,UNRESOLVED,050301,1972-10-02,UNKNOWN,,UNKNOWN,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050301,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-UNRES20,1972,,UNRESOLVED,061676,1972-10-11,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=061676,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-UNRES21,1972,,UNRESOLVED,080335,1972-10-18,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=080335,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-UNRES22,1972,,UNRESOLVED,016836,1972-11-14,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016836,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-UNRES23,1972,,UNRESOLVED,083150,1972-12-18,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083150,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-UNRES24,1972,,UNRESOLVED,061700,1972-12-21,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=061700,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1972-SUMMARY,1972,,,,,,,,,,SUMMARY,,,CROSS-CHECKED,full-DB ORIG/AP approvals 1972: 29; openFDA payload rows: 29; payload-invisible (named from the full Drugs@FDA database): 0; ANDA originals excluded: 119; KIND_UNRESOLVED ORIG/AP rows reported: 24
FULLDB-1973-UNRES01,1973,,UNRESOLVED,016993,1973-01-03,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016993,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES02,1973,,UNRESOLVED,061697,1973-02-02,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=061697,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES03,1973,,UNRESOLVED,061209,1973-02-16,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=061209,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES04,1973,,UNRESOLVED,017383,1973-02-20,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,,FALSE,KIND_UNRESOLVED NME-comparable candidate,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017383,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES05,1973,,UNRESOLVED,080314,1973-02-20,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=080314,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES06,1973,,UNRESOLVED,061721,1973-02-27,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=061721,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES07,1973,,UNRESOLVED,061701,1973-03-06,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=061701,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES08,1973,,UNRESOLVED,061726,1973-03-08,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=061726,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES09,1973,,UNRESOLVED,017008,1973-04-02,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017008,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES10,1973,,UNRESOLVED,083400,1973-04-11,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083400,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES11,1973,,UNRESOLVED,061772,1973-05-23,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=061772,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES12,1973,,UNRESOLVED,016618,1973-06-14,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016618,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES13,1973,,UNRESOLVED,080882,1973-06-15,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=080882,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES14,1973,,UNRESOLVED,016887,1973-07-03,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016887,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES15,1973,,UNRESOLVED,017024,1973-07-09,TYPE 1,Type 1 - New Molecular Entity,STANDARD,,FALSE,KIND_UNRESOLVED NME-comparable candidate,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017024,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES16,1973,,UNRESOLVED,061695,1973-07-13,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=061695,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES17,1973,,UNRESOLVED,083416,1973-07-18,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083416,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES18,1973,,UNRESOLVED,017375,1973-08-02,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017375,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES19,1973,,UNRESOLVED,017505,1973-08-06,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017505,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES20,1973,,UNRESOLVED,080151,1973-08-07,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=080151,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES21,1973,,UNRESOLVED,083038,1973-08-13,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083038,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES22,1973,,UNRESOLVED,083353,1973-08-20,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083353,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES23,1973,,UNRESOLVED,083156,1973-08-24,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083156,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES24,1973,,UNRESOLVED,016294,1973-08-29,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016294,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES25,1973,,UNRESOLVED,016762,1973-09-04,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016762,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES26,1973,,UNRESOLVED,083681,1973-09-17,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083681,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES27,1973,,UNRESOLVED,012159,1973-10-02,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=012159,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES28,1973,,UNRESOLVED,017267,1973-10-02,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,,FALSE,KIND_UNRESOLVED NME-comparable candidate,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017267,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
