row_id,year,application_number,application_kind,decision_date,submission_class_code,submission_class_code_description,review_priority,nme_comparable,classification_group,sponsor_name_drugsatfda_holder,first_product_brand,first_product_ingredients,first_product_form_route,n_products,first_product_marketing_status,ingredient_first_appearance,ingredient_screen,tracked_in,live_probe_status,drugsatfda_url,openfda_url,verification_status,notes
PRE1980AUDIT-1972-04,1972,NDA016987,NDA,1972-01-31,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,NEW RIVER,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE EQ 150MG BASE,CAPSULE; ORAL,6,Discontinued,DOXEPIN HYDROCHLORIDE first 1969-09-23 on NDA016798,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016987,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016987%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-05,1972,NDA016997,NDA,1972-01-31,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,NOVARTIS,SERENTIL,MESORIDAZINE BESYLATE EQ 25MG BASE/ML,CONCENTRATE; ORAL,1,Discontinued,MESORIDAZINE BESYLATE first 1970-02-27 on NDA016774,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016997,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016997%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-06,1972,NDA017029,NDA,1972-02-22,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,FRESENIUS KABI USA,"HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.45%",HEPARIN SODIUM 50 UNITS/ML,INJECTABLE; INJECTION,16,Prescription,HEPARIN SODIUM first 1939-02-09 on NDA000552,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017029,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017029%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-07,1972,NDA016366,NDA,1972-02-24,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,OTSUKA ICU MEDCL,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,SODIUM CHLORIDE 900MG/100ML,INJECTABLE; INJECTION,1,Prescription,SODIUM CHLORIDE first 1965-12-16 on NDA013025,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016366,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016366%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-08,1972,NDA017042,NDA,1972-02-24,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),GE HEALTHCARE,Fluorine F-18,SODIUM FLUORIDE F-18 2mCi/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INTRAVENOUS,1,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1972-02,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017042,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017042%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-09,1972,NDA017037,NDA,1972-03-22,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,HIKMA,HEPARIN SODIUM,"HEPARIN SODIUM 5,000 UNITS/0.5ML",INJECTABLE; INJECTION,4,Prescription,HEPARIN SODIUM first 1939-02-09 on NDA000552,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017037,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017037%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-10,1972,NDA017057,NDA,1972-04-17,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,LIEBEL-FLARSHEIM,CYSTO-CONRAY II,IOTHALAMATE MEGLUMINE 17.2%,SOLUTION; INTRAVESICAL,2,Prescription,IOTHALAMATE MEGLUMINE first 1962-08-16 on NDA013295,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017057,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017057%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-11,1972,NDA016980,NDA,1972-04-24,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,SOLVAY,LITHOTABS,LITHIUM CARBONATE 300MG,TABLET; ORAL,1,Discontinued,LITHIUM CARBONATE first 1970-04-06 on NDA016782,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016980,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016980%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-12,1972,NDA009176,NDA,1972-05-24,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,PFIZER GLOBAL,CORTRIL,HYDROCORTISONE 2.5%,OINTMENT; TOPICAL,2,Discontinued,HYDROCORTISONE first 1952-08-05 on NDA008506,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=009176,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009176%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-13,1972,NDA050448,NDA,1972-05-30,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),JOHNSON AND JOHNSON,GRIFULVIN V,"GRISEOFULVIN, MICROCRYSTALLINE 125MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**",SUSPENSION; ORAL,1,Discontinued,"GRISEOFULVIN, MICROCRYSTALLINE first 1962-08-22 on NDA050051",non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050448,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050448%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-14,1972,NDA016727,NDA,1972-06-20,TYPE 2,Type 2 - New Active Ingredient,STANDARD,FALSE,Type 2 - New Active Ingredient,BRISTOL MYERS SQUIBB,PROLIXIN DECANOATE,FLUPHENAZINE DECANOATE 25MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,1,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016727,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016727%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-15,1972,NDA017105,NDA,1972-06-23,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),AJENAT PHARMS,Tranxene,CLORAZEPATE DIPOTASSIUM 15MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL,8,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1972-03,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017105,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017105%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-16,1972,NDA017020,NDA,1972-08-11,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,ABBOTT,PANWARFIN,WARFARIN SODIUM 7.5MG,TABLET; ORAL,5,Discontinued,WARFARIN SODIUM first 1954-06-08 on NDA009218,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017020,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017020%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-17,1972,NDA017087,NDA,1972-08-28,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),BAXTER HLTHCARE,Ethrane,ENFLURANE 99.9% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,LIQUID; INHALATION,1,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1972-04,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017087,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017087%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-18,1972,NDA050442,NDA,1972-09-05,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),PFIZER,VIBRAMYCIN,DOXYCYCLINE HYCLATE EQ 200MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,2,Discontinued,DOXYCYCLINE HYCLATE first 1967-12-05 on NDA050007,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050442,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050442%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-19,1972,NDA016968,NDA,1972-09-28,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),ALCON,Miostat,CARBACHOL 0.01%,SOLUTION; INTRAOCULAR,1,Prescription,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1972-05,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016968,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016968%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-20,1972,NDA050441,NDA,1972-10-02,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),PFIZER,CLEOCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE EQ 150MG BASE/ML,INJECTABLE; INJECTION,1,Prescription,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050441,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050441%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-21,1972,NDA016964,NDA,1972-10-03,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),HOSPIRA,Marcaine hydrochloride,BUPIVACAINE HYDROCHLORIDE 0.25%; EPINEPHRINE BITARTRATE 0.0091MG/ML,INJECTABLE; INJECTION,10,Prescription,EPINEPHRINE BITARTRATE first 1956-03-09 on NDA010374,adjudicated earlier appearance (combination component or same-ingredient sibling application); see the decision row notes,PRE1980-1972-06,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016964,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016964%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-22,1972,NDA050440,NDA,1972-10-12,,,,FALSE,NOT PUBLISHED (blank class),LILLY,KEFLET,CEPHALEXIN EQ 1GM BASE,TABLET; ORAL,3,Discontinued,CEPHALEXIN first 1971-01-04 on NDA050405,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050440,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050440%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-23,1972,NDA016844,NDA,1972-10-18,TYPE 4,Type 4 - New Combination,STANDARD,FALSE,Type 4 - New Combination,AAIPHARMA LLC,DARVOCET,ACETAMINOPHEN 325MG; PROPOXYPHENE HYDROCHLORIDE 32.5MG,TABLET; ORAL,1,Discontinued,2 ingredients first seen earlier (earliest 1968-11-07 on NDA016401),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016844,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016844%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-24,1972,NDA017015,NDA,1972-10-24,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),ORGANON USA INC,Pavulon,PANCURONIUM BROMIDE 2MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,2,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1972-07,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017015,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017015%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-25,1972,NDA050435,NDA,1972-10-26,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),PFIZER,GEOCILLIN,CARBENICILLIN INDANYL SODIUM EQ 382MG BASE,TABLET; ORAL,1,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050435,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050435%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-26,1972,NDA050444,NDA,1972-10-26,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),REMPEX,MINOCIN,MINOCYCLINE HYDROCHLORIDE EQ 100MG BASE/VIAL,INJECTABLE; INJECTION,1,Prescription,MINOCYCLINE HYDROCHLORIDE first 1971-06-30 on NDA050315,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050444,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050444%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-27,1972,NDA050445,NDA,1972-10-26,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),BAUSCH,MINOCIN,MINOCYCLINE HYDROCHLORIDE EQ 50MG BASE/5ML,SUSPENSION; ORAL,1,Discontinued,MINOCYCLINE HYDROCHLORIDE first 1971-06-30 on NDA050315,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050445,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050445%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-28,1972,NDA017100,NDA,1972-11-10,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,ABBVIE,PRED MILD,PREDNISOLONE ACETATE 0.12%,SUSPENSION/DROPS; OPHTHALMIC,1,Prescription,PREDNISOLONE ACETATE first 1955-05-22 on NDA010255,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017100,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017100%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1972-29,1972,NDA017122,NDA,1972-12-19,TYPE 4,Type 4 - New Combination,STANDARD,FALSE,Type 4 - New Combination,XANODYNE PHARM,DARVOCET-N 50,ACETAMINOPHEN 325MG; PROPOXYPHENE NAPSYLATE 50MG,TABLET; ORAL,2,Discontinued,2 ingredients first seen earlier (earliest 1968-11-07 on NDA016401),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017122,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017122%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-01,1973,NDA016954,NDA,1973-01-02,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,JANSSEN PHARMS,MICRONOR,NORETHINDRONE 0.35MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL-28,1,Discontinued,NORETHINDRONE first 1962-05-21 on NDA012728,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016954,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016954%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-02,1973,NDA017060,NDA,1973-01-02,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,TEVA BRANDED PHARM,NOR-QD,NORETHINDRONE 0.35MG,TABLET; ORAL-28,1,Prescription,NORETHINDRONE first 1962-05-21 on NDA012728,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017060,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017060%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-03,1973,NDA016932,NDA,1973-01-10,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,SCHERING,VALISONE,BETAMETHASONE VALERATE EQ 0.1% BASE,LOTION; TOPICAL,1,Discontinued,BETAMETHASONE VALERATE first 1967-09-02 on NDA016322,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016932,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016932%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-04,1973,NDA016996,NDA,1973-01-22,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),SCHERING,Hyperstat,DIAZOXIDE 15MG/ML,INJECTABLE; INJECTION,1,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1973-01,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016996,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016996%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-05,1973,NDA017340,NDA,1973-01-26,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,BAUSCH,RETIN-A,TRETINOIN 0.1%,CREAM; TOPICAL,1,Prescription,TRETINOIN first 1971-10-20 on NDA016921,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017340,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017340%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
