row_id,application_number,probe_file,probe_url,probe_sha256,live_orig_date,live_class_code,live_review_priority,live_sponsor,status,checked_against_payload
PRE1965AUDIT-1954-03,NDA009170,probe_NDA009170.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009170%22&limit=1000,699b24d97e398729f7cb1a0770e19b6333bb9ee7e32cd17d92eaad47dd371454,1954-03-08,TYPE 1,PRIORITY,VALEANT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-04,NDA009190,probe_NDA009190.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009190%22&limit=1000,ad6132f17724b9d395c6bf232dfbc6ee24b45cbe41473a0a123e881c7aa0b5b9,1954-03-31,TYPE 1,PRIORITY,GUERBET,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-05,NDA009296,probe_NDA009296.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009296%22&limit=1000,1f0e1ce0fb8f3f81436934ddd4474f5b6cd89d29852ed77e6a26cafdaa768e2f,1954-04-01,TYPE 4,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-06,NDA008983,probe_NDA008983.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008983%22&limit=1000,b1efe8227f68c978bc2a85242c82d16d17e36a986e5a7be782266fc5bd9c042a,1954-04-26,TYPE 1,PRIORITY,ROCHE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-07,NDA009321,probe_NDA009321.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009321%22&limit=1000,0d07645c67b6a110ee7b671079bf6f2838dac7cb663a87ac7954a68223e04a66,1954-04-27,TYPE 5,STANDARD,BRACCO,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-08,NDA009319,probe_NDA009319.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009319%22&limit=1000,b1325888b5d5648c136a95e2051006af0381f4c9e3394f46976907fc072b1bf5,1954-04-28,TYPE 4,STANDARD,FOREST LABS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-09,NDA009218,probe_NDA009218.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009218%22&limit=1000,40dfcbc59a353095f52560bc530f0289e80e48089e6024b76b77e1b741388a75,1954-06-08,TYPE 1,STANDARD,BRISTOL MYERS SQUIBB,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-10,NDA008975,probe_NDA008975.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008975%22&limit=1000,1fc55a63f89463b72c962bee472b62184a299ddf9e3e3b856881853af21a8f5a,1954-06-16,TYPE 5,STANDARD,ANI PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-11,NDA009388,probe_NDA009388.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009388%22&limit=1000,bd6fd5b15926fa63121fb576be030a636ab8ca5c4ec8f5afd329bb50d023595f,1954-06-25,TYPE 3,STANDARD,TEVA WOMENS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-12,NDA009386,probe_NDA009386.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009386%22&limit=1000,ffaefb89250c979b6ef7176b29d722377f7c3b861ec1e9e8bceb3e471150444d,1954-06-26,TYPE 1,PRIORITY,WAYLIS THERAP,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-13,NDA050276,probe_NDA050276.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050276%22&limit=1000,2b072cabcd8a4518e605a3bed0fb1824fb0d8081947a4c2811a18c0ef3b0ec6c,1954-07-01,,,LEDERLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-14,NDA007600,probe_NDA007600.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007600%22&limit=1000,516cec378ef113f1381cd491c21a12de35f3f3c10e84a3af3b3ade684b70da6f,1954-07-09,TYPE 1,STANDARD,PARKEDALE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-15,NDA009452,probe_NDA009452.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009452%22&limit=1000,c46778ce368f6e6ddc8a40a64f6daf6a22fad61b42059c44da1b9610bf883d0c,1954-07-12,TYPE 5,STANDARD,BLULINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-16,NDA009402,probe_NDA009402.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009402%22&limit=1000,a132574ec27cc9981265d9d02d0866a5935d031181921159ddb25873228fadaa,1954-07-15,UNKNOWN,UNKNOWN,PH HEALTH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-17,NDA009434,probe_NDA009434.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009434%22&limit=1000,76d399847ca73b9b6d22f5cb3e3c57f780948d450f7360c1ba00cb365aa28fb5,1954-08-13,TYPE 3,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-18,NDA009470,probe_NDA009470.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009470%22&limit=1000,116163acb3db15ab7709f402ba124ee1547b5ed97aaf861734be3afac091ce8e,1954-09-02,TYPE 3,PRIORITY,FRESENIUS KABI USA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-19,NDA008604,probe_NDA008604.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008604%22&limit=1000,559aefbc90efdc8340ce9343d5cf346052962c936f19ef2ca3fcc04ee24eb28e,1954-09-14,TYPE 4,STANDARD,ANI PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-20,NDA009489,probe_NDA009489.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009489%22&limit=1000,6ef359d02e40a0f4ee120556c3e441859d07a1eaa2b3cc2a037e7f5a8b199846,1954-09-15,TYPE 1,STANDARD,LEDERLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-21,NDA009410,probe_NDA009410.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009410%22&limit=1000,fc6e2063ae565499b89d30a8def8fc87084f69b4020de158b24874f56bfc2228,1954-09-21,TYPE 1,STANDARD,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-22,NDA009495,probe_NDA009495.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009495%22&limit=1000,0a39465a734a8b2a8bce62c4f64133e6889c6eb64d16c9d5bce52f0a68e23687,1954-09-24,TYPE 2,STANDARD,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-23,NDA009509,probe_NDA009509.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009509%22&limit=1000,d9cde39bf3a03755168305aa8d94b6af9699270956b8a8a3048088b89dc14263,1954-09-29,TYPE 3,PRIORITY,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-24,NDA009330,probe_NDA009330.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009330%22&limit=1000,61e00951d2b65bb5652ef5f9076b3db205c4f1b84b32d5fc704de3d0cd2109d4,1954-11-16,TYPE 1,PRIORITY,AZURITY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-25,NDA009561,probe_NDA009561.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009561%22&limit=1000,2b759957f21472eec3404223ab7a17f07e41f972d55a3b723ef0184d42be74d7,1954-11-26,TYPE 1,PRIORITY,GE HEALTHCARE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-26,NDA009048,probe_NDA009048.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009048%22&limit=1000,c0bebe944452c37b2789d2cfd787b3fa1e39b7e72d550ea4e90024dac753aff5,1954-12-03,TYPE 1,PRIORITY,VALEANT PHARM INTL,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-01,NDA009660,probe_NDA009660.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009660%22&limit=1000,a4ec6742e7f294d2823a07d8c0a0390cf9f16c929e260ba866170153ae2211fd,1955-01-18,TYPE 1,STANDARD,ROCHE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-02,NDA009659,probe_NDA009659.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009659%22&limit=1000,3c23ed27fd6a4397388f2d11a90a027b0149a4597291b2f982197e8dcc1e7f9d,1955-01-19,TYPE 5,STANDARD,PANRAY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-03,NDA050263,probe_NDA050263.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050263%22&limit=1000,91691603d60de82a0191b25b6a7686b6526a5a4109186455262b4688811ca669,1955-01-27,,,LEDERLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-04,NDA009766,probe_NDA009766.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009766%22&limit=1000,bd1643050080327a8d8cad41fc30a105d083979610921ebde63aa95ff6c8c450,1955-02-21,TYPE 1,PRIORITY,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-05,NDA009435,probe_NDA009435.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009435%22&limit=1000,23715faccbb5b006e714e693e419b6ae3675a06d5e5d4d3d2825244a80450b14,1955-03-11,TYPE 1,PRIORITY,FRESENIUS KABI USA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-06,NDA009750,probe_NDA009750.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009750%22&limit=1000,00588c3d705b55d87eda76ee9f7df42ce16fe371682a5162877ecdca36a7a9e1,1955-03-18,TYPE 1,STANDARD,DISTA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-07,NDA009838,probe_NDA009838.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009838%22&limit=1000,5e2c6bf6db58b33108042b67b64ce704b1cebb0e4ff011978db39febcd016ff5,1955-03-24,TYPE 5,STANDARD,SANDOZ,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-08,NDA009829,probe_NDA009829.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009829%22&limit=1000,f41a36cb224be9cb8242c88c00f4b43671ee972337ddc1ff55f75438046ab2d2,1955-04-06,TYPE 1,STANDARD,BAUSCH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-09,NDA009768,probe_NDA009768.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009768%22&limit=1000,9bba51697b494a749dc7b683ee1148af2b6f327ef6ee656e740c1e84f93d35c0,1955-04-18,TYPE 1,STANDARD,ADVANZ PHARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-10,NDA009866,probe_NDA009866.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009866%22&limit=1000,b66cd0d71d36eaa7efbbe50457283af21f67c9844d5721655050ba90b8f77aa6,1955-04-27,TYPE 2,STANDARD,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-11,NDA009698,probe_NDA009698.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009698%22&limit=1000,7f1aba0177d3acebed4c73ddd6a3f76fc9edddea3b0bed19083d6bf1e7126eb5,1955-04-28,TYPE 5,STANDARD,MEDPOINTE PHARM HLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-12,NDA009112,probe_NDA009112.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009112%22&limit=1000,0d32270087106223156100f97138d3a92a4e33c46a26c0f9689e2e05131c855b,1955-04-29,TYPE 3,STANDARD,JOURNEY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-13,NDA009900,probe_NDA009900.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009900%22&limit=1000,ff515d75fd9497793f13092940f732ab485c3a7d451d7e810186d76610f7ec5f,1955-05-10,TYPE 3,STANDARD,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-14,NDA010255,probe_NDA010255.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010255%22&limit=1000,f5da9c9163a07c4d72d5d86cb267897cccf22bffaac0cc7b897c1bc10dd66b54,1955-05-22,TYPE 3,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-15,NDA009986,probe_NDA009986.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009986%22&limit=1000,a52d47b996c2d2ff1d1c670b3f84489d24347b6dc58e2e2454ab0d5baad01d27,1955-06-21,TYPE 5,STANDARD,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-16,NDA009987,probe_NDA009987.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009987%22&limit=1000,6b22bbde3f6ec2fa6b563f798e551f79aa1ed6121a383d7a02e30ae7ff5367e2,1955-06-21,TYPE 1,STANDARD,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-17,NDA009996,probe_NDA009996.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009996%22&limit=1000,241fe124682077fb7beea7882ee041b362f3aada7bcc17b7fdc4ad8c9b111550,1955-07-01,TYPE 5,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-18,NDA010028,probe_NDA010028.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010028%22&limit=1000,cf708e6d559c8c1ef99e1d1c4622f27582a09b8c0ecfceee7233c30b03032613,1955-07-26,TYPE 1,PRIORITY,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-19,NDA009818,probe_NDA009818.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009818%22&limit=1000,225a8b96981fa43564279bf65fae07622ee1b39fab6535a27815cae1008912fa,1955-07-27,TYPE 1,STANDARD,MONARCH PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-20,NDA009854,probe_NDA009854.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009854%22&limit=1000,94993458ca792f09a1d6b8143c5a7ea5a8c5f1d3d76fcf24ce987320d5e13f76,1955-07-29,TYPE 2,PRIORITY,ANI PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-21,NDA010040,probe_NDA010040.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010040%22&limit=1000,dd9834fe56f7a63b7ba96aaceab1855c2db210e024e259c5b1bdbb474e01cee6,1955-08-02,TYPE 2/4,STANDARD,BRACCO,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-22,NDA009115,probe_NDA009115.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009115%22&limit=1000,5442273a58be352fbfaeb1f626498e0a0dca931703a806d80545f0e58351be5a,1955-08-12,TYPE 2,PRIORITY,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-23,NDA010060,probe_NDA010060.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010060%22&limit=1000,d2431eb761fa5cba18104ea255c0c0cab9c8c340d4928e66ea0122dedcf19891,1955-08-18,TYPE 3,STANDARD,CASPER PHARMA LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-24,NDA010093,probe_NDA010093.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010093%22&limit=1000,5eb93ccf7f2e550b412fd2cceebd5f8e439e93fe9ef7a7728f008ab87c6cc075,1955-09-09,TYPE 2,STANDARD,UCB INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-25,NDA010104,probe_NDA010104.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010104%22&limit=1000,f3ad08e2fb457de0f595cf8c35a800e5fec7a7d4408759752eb3f6c682d862b4,1955-09-30,TYPE 3,PRIORITY,BAUSCH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-26,NDA009830,probe_NDA009830.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009830%22&limit=1000,988b172d21cfcc8d406b63e8d05b16da52963af39bd10730158b115700b048c1,1955-10-02,TYPE 3,STANDARD,BAUSCH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-27,NDA010124,probe_NDA010124.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010124%22&limit=1000,542743cc05267402670d3e15c6d9520004666647c5333d676ccec9a99141aa38,1955-10-12,TYPE 5,STANDARD,LANNETT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-28,NDA010220,probe_NDA010220.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010220%22&limit=1000,6acc24746f2c50382e3c44bbe44c01e4bd4b4f249fe0b21706a739d92f69d2c8,1955-11-09,TYPE 5,STANDARD,GE HEALTHCARE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-29,NDA009395,probe_NDA009395.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009395%22&limit=1000,2016c62827cd6840a0852bef6d99b659bcbc3993fa6557a8c982c49bdc206765,1955-11-18,TYPE 2,STANDARD,GLENWOOD,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-30,NDA050268,probe_NDA050268.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050268%22&limit=1000,af9588b3027d49c0576e2b7940853a46141fb16a5a039ca1235d370846352a4c,1955-11-23,UNKNOWN,UNKNOWN,STORZ,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1955-31,NDA010187,probe_NDA010187.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010187%22&limit=1000,4421c3b60e77b7ba05cc9ffd405f566ea053e19e9f7dbb8c767ea67f63b1d4df,1955-12-05,TYPE 3,STANDARD,SANDOZ,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-01,NDA010209,probe_NDA010209.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010209%22&limit=1000,a7dd275913a04024048e99753956621679d0710aa7512be30526a1c31f341aaf,1956-02-24,TYPE 3,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-02,NDA010151,probe_NDA010151.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010151%22&limit=1000,5d13d2d54615000afd54f2e78727851e5e634e22b25a0e52ae495660685ac064,1956-03-01,TYPE 3,STANDARD,PARKE DAVIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-03,NDA010251,probe_NDA010251.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010251%22&limit=1000,62737cbfc0dd889d2e61e4bab199da8fe20c671e3fcebc0a07bde3ecd092e733,1956-03-01,TYPE 1,PRIORITY,TARGACEPT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-04,NDA010374,probe_NDA010374.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010374%22&limit=1000,63e9380d01dac226a3c17e0ade1b31f4f97e5c0ac3d2a9a0bca9344156f3a3e9,1956-03-09,UNKNOWN,UNKNOWN,3M,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-05,NDA010375,probe_NDA010375.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010375%22&limit=1000,c36fe5266f1a8078bcc19353122244d7d87519ac1360b095d970d3744777b227,1956-03-09,TYPE 2,STANDARD,3M,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-06,NDA011386,probe_NDA011386.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011386%22&limit=1000,9a38cdad0ff61d9138a7fa14e246ae6f2501478873fdc9d4b92f8d0b876410a4,1956-03-26,TYPE 3,STANDARD,GE HEALTHCARE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-07,NDA010392,probe_NDA010392.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010392%22&limit=1000,9069548957ded0b88aeb314d1c0f95dd31b2a399c13d86da3c82048e25191695,1956-04-12,TYPE 1,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-08,NDA010349,probe_NDA010349.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010349%22&limit=1000,bdf536baa3b27ef3bfea3e3e19817c4d3dbb4ef6092185a7c27d113978a2d0c2,1956-04-13,TYPE 1,STANDARD,HIKMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-09,NDA010423,probe_NDA010423.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010423%22&limit=1000,26965268ae212f3e1992b21f8eb3a26c8f63fb7c04cfb7ec00863008adff9e0b,1956-04-30,TYPE 1,STANDARD,ROCHE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-10,NDA010155,probe_NDA010155.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010155%22&limit=1000,0db40819aa93807b7262803c16ef728cb3689ccdbe24f363a3c9123ea7a37d79,1956-05-01,TYPE 1,STANDARD,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-11,NDA010379,probe_NDA010379.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010379%22&limit=1000,07de32c27fc453baaaea94f0bed9697b2c4a37685567497ef4aacee330307177,1956-05-08,TYPE 1,PRIORITY,KING PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-12,NDA010515,probe_NDA010515.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010515%22&limit=1000,ea1fbb36a00f09761c24caaa3d4aaec986af73aa1071399855d97f1abe589d8a,1956-05-25,TYPE 3,PRIORITY,BAUSCH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-13,NDA010485,probe_NDA010485.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010485%22&limit=1000,027a31398ed829485b5bfd36b9e6eb60b19b93c8d6b84674e2a40db1713cf791,1956-05-31,TYPE 3,STANDARD,ROERIG,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-14,NDA010533,probe_NDA010533.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010533%22&limit=1000,9879e298c5a4c2470e6aac654828abc9b5d6bead4f8c008d1e7b2d157e158e1d,1956-07-05,TYPE 5,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-15,NDA010562,probe_NDA010562.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010562%22&limit=1000,a408f6aa978615f402df37b928e04065601884a747bb120218f0caca80ea2926,1956-07-25,TYPE 2,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-16,NDA010598,probe_NDA010598.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010598%22&limit=1000,2122c5956d9a3c046ea72fb5164a22fea347a1157a9139f4184108a2988561df,1956-07-30,TYPE 4,STANDARD,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-17,NDA008857,probe_NDA008857.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008857%22&limit=1000,7b2587f32108ff4c3efbc3da326426f856d404f26cb9a49b2556c7d3a5984645,1956-08-20,TYPE 3,STANDARD,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-18,NDA010554,probe_NDA010554.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010554%22&limit=1000,962b83ff6fa970242b96a60f8eeaa20ccb873de9548be56306bc7bd2577ad289,1956-10-15,TYPE 1,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-19,NDA010611,probe_NDA010611.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010611%22&limit=1000,8ed4134104e5a8aa3d71266dcde2e322b467ec48a97d12d5fd0ec033642bc369,1956-10-15,TYPE 1,PRIORITY,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-20,NDA010571,probe_NDA010571.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010571%22&limit=1000,e694a2a31fb5c3f0874e28019752c2b31e73e865f0f10a6c2e8a1c3c500ad6b4,1956-10-23,TYPE 1,PRIORITY,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-21,NDA010686,probe_NDA010686.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010686%22&limit=1000,5276898ed0e02e877820da254514660016cda1ec4f6bfce495138b46b3dd1e69,1956-10-31,TYPE 5,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-22,NDA010679,probe_NDA010679.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010679%22&limit=1000,f4fa74b9b2d07c597a211474e630dbb14c3de73ec924e787ad2565e15100782d,1956-11-14,TYPE 1,STANDARD,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1956-23,NDA010402,probe_NDA010402.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010402%22&limit=1000,0aac11bcf40dc2c1a72a757edc16c7309a9a91cc69d937f07ec83a31c70a3542,1956-12-18,TYPE 3,STANDARD,WYETH PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-01,NDA009102,probe_NDA009102.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009102%22&limit=1000,44230b9bc05ebc5e535e70edb97e15e82d8a9a73f153dd8c2e418cf5da3a6b8f,1957-01-25,TYPE 2,PRIORITY,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-02,NDA010596,probe_NDA010596.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010596%22&limit=1000,2c98766c6d0ccbb974701d5d72fde8677ec17a94bc9aec0c481822be817f0169,1957-02-08,TYPE 1,PRIORITY,PARKE DAVIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-03,NDA010599,probe_NDA010599.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010599%22&limit=1000,6cc2da835ff5c4f0d612f3fd5aa275df28114afbead7c092fd132ad87c826394,1957-02-13,TYPE 1,STANDARD,ABBVIE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-04,NDA010721,probe_NDA010721.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010721%22&limit=1000,766d8e9772ae37cee08bae81e0e01fded89b89401ade4716c90561fb917c8ca0,1957-02-14,UNKNOWN,STANDARD,CASPER PHARMA LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-05,NDA050212,probe_NDA050212.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050212%22&limit=1000,7ed2885240cfe0e151d091601bbd1377f5516282da296cbeaf0a6b2438fa6b12,1957-02-19,,,BRISTOL,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-06,NDA010775,probe_NDA010775.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010775%22&limit=1000,e2d01dca28784bd976c6cb34b45d9afc28550256028163b5b8906a6c6d72a1c7,1957-02-27,TYPE 1,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
