ticker,company,decision_date,decision_type,close_before,date_before,close_on_or_after,date_on_or_after,pct_change_on_decision,price_t1,pct_change_t1,source_url,verification_status,notes,manual_verification_url,secondary_verification_url
BMY,,2020-09-01,,62.2,2020-08-31,60.97,2020-09-01,-1.98,61.6,,https://query1.finance.yahoo.com/v8/finance/chart/BMY?period1=1597881600&period2=1599955200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BMY/history/,https://www.stockanalysis.com/stocks/bmy/history/
NVO,Novo Nordisk A/S,2020-08-28,Approval,33.13,2020-08-27,32.915,2020-08-28,-0.65,33.02,,https://query1.finance.yahoo.com/v8/finance/chart/NVO?period1=1597536000&period2=1599695999&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker); master decision D356,https://finance.yahoo.com/quote/NVO/history/,https://www.stockanalysis.com/stocks/nvo/history/
NVS,,2020-08-20,,85.47,2020-08-19,87.14,2020-08-20,1.95,86.4,,https://query1.finance.yahoo.com/v8/finance/chart/NVS?period1=1596844800&period2=1598918400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/NVS/history/,https://www.stockanalysis.com/stocks/nvs/history/
JNJ,,2020-08-20,,150.39,2020-08-19,151.42,2020-08-20,0.68,152.76,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=1596844800&period2=1598918400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
BAYRY,,2020-08-20,,17.07,2020-08-19,16.73,2020-08-20,-1.99,16.6,,https://query1.finance.yahoo.com/v8/finance/chart/BAYRY?period1=1596844800&period2=1598918400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BAYRY/history/,https://www.stockanalysis.com/stocks/bayry/history/
AMGN,,2020-08-20,,240.49,2020-08-19,238.73,2020-08-20,-0.73,237.64,,https://query1.finance.yahoo.com/v8/finance/chart/AMGN?period1=1596844800&period2=1598918400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/AMGN/history/,https://www.stockanalysis.com/stocks/amgn/history/
JNJ,,2020-08-18,,148.99,2020-08-17,150.09,2020-08-18,0.74,150.39,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=1596672000&period2=1598745600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
GILD,,2020-08-18,,69.15,2020-08-17,69.06,2020-08-18,-0.13,65.7,,https://query1.finance.yahoo.com/v8/finance/chart/GILD?period1=1596672000&period2=1598745600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/GILD/history/,https://www.stockanalysis.com/stocks/gild/history/
RHHBY,"Genentech, Inc. (Roche group)",2020-08-14,Approval,43.21,2020-08-13,42.55,2020-08-14,-1.53,43.34,,https://query1.finance.yahoo.com/v8/finance/chart/RHHBY?period1=1596326400&period2=1598486399&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker); master decision D358,https://finance.yahoo.com/quote/RHHBY/history/,https://www.stockanalysis.com/stocks/rhhby/history/
FENC,"Fennec Pharmaceuticals, Inc.",2020-08-10,CRL,9.01,2020-08-07,10.17,2020-08-10,12.87,6.66,,https://query1.finance.yahoo.com/v8/finance/chart/FENC?period1=1595980800&period2=1598140799&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/FENC/history/,https://www.stockanalysis.com/stocks/fenc/history/
TRVN,,2020-08-07,,1518.75,2020-08-06,1487.5,2020-08-07,-2.06,1956.25,,https://query1.finance.yahoo.com/v8/finance/chart/TRVN?period1=1595721600&period2=1597795200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/TRVN/history/,https://www.stockanalysis.com/stocks/trvn/history/
RHHBY,"Roche (Genentech, Inc.)",2020-08-07,Approval,43.43,2020-08-06,43.01,2020-08-07,-0.97,42.8,,https://query1.finance.yahoo.com/v8/finance/chart/RHHBY?period1=1596240000&period2=1597276800&interval=1d,Verified,,https://finance.yahoo.com/quote/RHHBY/history/,https://www.stockanalysis.com/stocks/rhhby/history/
BAYRY,Bayer AG (Bayer HealthCare),2020-08-06,Approval,16.7,2020-08-05,16.62,2020-08-06,-0.48,16.46,,https://query1.finance.yahoo.com/v8/finance/chart/BAYRY?period1=1595635200&period2=1597795199&interval=1d&includePrePost=false,Verified,master decision D361,https://finance.yahoo.com/quote/BAYRY/history/,https://www.stockanalysis.com/stocks/bayry/history/
GSK,GSK plc,2020-08-05,Approval,41.24,2020-08-04,41.21,2020-08-05,-0.07,40.97,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=1596067200&period2=1597104000&interval=1d,Verified,,https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
ALPMY,,2020-08-04,,16.21,2020-08-03,15.99,2020-08-04,-1.36,16.11,,https://query1.finance.yahoo.com/v8/finance/chart/ALPMY?period1=1595462400&period2=1597536000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/ALPMY/history/,https://www.stockanalysis.com/stocks/alpmy/history/
DBVT,DBV Technologies S.A.,2020-08-03,CRL,8.22,2020-07-31,8.2,2020-08-03,-0.24,4.68,,https://query1.finance.yahoo.com/v8/finance/chart/DBVT?period1=1595376000&period2=1597535999&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/DBVT/history/,https://www.stockanalysis.com/stocks/dbvt/history/
MOR,,2020-07-31,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/MOR?period1=1595116800&period2=1597190400&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 404: Not Found,https://finance.yahoo.com/quote/MOR/history/,https://www.stockanalysis.com/stocks/mor/history/
JNJ,,2020-07-31,,146.84,2020-07-30,145.76,2020-07-31,-0.74,147.35,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=1595116800&period2=1597190400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
JAZZ,,2020-07-31,,113.77,2020-07-30,108.25,2020-07-31,-4.85,111.93,,https://query1.finance.yahoo.com/v8/finance/chart/JAZZ?period1=1595116800&period2=1597190400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JAZZ/history/,https://www.stockanalysis.com/stocks/jazz/history/
BMY,,2020-07-31,,58.87,2020-07-30,58.66,2020-07-31,-0.36,59.1,,https://query1.finance.yahoo.com/v8/finance/chart/BMY?period1=1595116800&period2=1597190400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BMY/history/,https://www.stockanalysis.com/stocks/bmy/history/
RDY,,2020-07-30,,11.724,2020-07-29,11.984,2020-07-30,2.22,12.16,,https://query1.finance.yahoo.com/v8/finance/chart/RDY?period1=1595030400&period2=1597104000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/RDY/history/,https://www.stockanalysis.com/stocks/rdy/history/
JNJ,,2020-07-29,,146.83,2020-07-28,146.54,2020-07-29,-0.2,146.84,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=1594944000&period2=1597017600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
AZN,,2020-07-28,,113.16,2020-07-27,112.64,2020-07-28,-0.46,113.28,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=1594857600&period2=1596931200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
NVS,,2020-07-23,,86.5,2020-07-22,84.89,2020-07-23,-1.86,84.22,,https://query1.finance.yahoo.com/v8/finance/chart/NVS?period1=1594425600&period2=1596499200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/NVS/history/,https://www.stockanalysis.com/stocks/nvs/history/
AZN,,2020-07-23,,113.96,2020-07-22,110.34,2020-07-23,-3.18,111.6,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=1594425600&period2=1596499200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
JAZZ,,2020-07-21,,108.01,2020-07-20,105.52,2020-07-21,-2.31,110.26,,https://query1.finance.yahoo.com/v8/finance/chart/JAZZ?period1=1594252800&period2=1596326400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JAZZ/history/,https://www.stockanalysis.com/stocks/jazz/history/
GALDY,,2020-07-17,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/GALDY?period1=1593907200&period2=1595980800&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/GALDY/history/,https://www.stockanalysis.com/stocks/galdy/history/
MRK,,2020-07-14,,73.8073,2020-07-13,74.666,2020-07-14,1.16,75.8015,,https://query1.finance.yahoo.com/v8/finance/chart/MRK?period1=1593648000&period2=1595721600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/MRK/history/,https://www.stockanalysis.com/stocks/mrk/history/
GILD,,2020-07-14,,76.68,2020-07-13,77.19,2020-07-14,0.67,76.65,,https://query1.finance.yahoo.com/v8/finance/chart/GILD?period1=1593648000&period2=1595721600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/GILD/history/,https://www.stockanalysis.com/stocks/gild/history/
VRCA,Verrica Pharmaceuticals Inc.,2020-07-13,CRL,95.4,2020-07-10,88,2020-07-13,-7.76,84.7,,https://query1.finance.yahoo.com/v8/finance/chart/VRCA?period1=1593561600&period2=1595721599&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/VRCA/history/,https://www.stockanalysis.com/stocks/vrca/history/
JNJ,,2020-07-13,,142.37,2020-07-10,145.21,2020-07-13,1.99,147.92,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=1593561600&period2=1595635200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
ALC,,2020-07-13,,56.89,2020-07-10,56.36,2020-07-13,-0.93,56.96,,https://query1.finance.yahoo.com/v8/finance/chart/ALC?period1=1593561600&period2=1595635200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/ALC/history/,https://www.stockanalysis.com/stocks/alc/history/
ABBV,,2020-07-08,,99.35,2020-07-07,99.28,2020-07-08,-0.07,97.94,,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1593129600&period2=1595203200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/ABBV/history/,https://www.stockanalysis.com/stocks/abbv/history/
VTRS,,2020-07-06,,15.93,2020-07-02,16.54,2020-07-06,3.83,16.11,,https://query1.finance.yahoo.com/v8/finance/chart/VTRS?period1=1592956800&period2=1595030400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/VTRS/history/,https://www.stockanalysis.com/stocks/vtrs/history/
NVS,,2020-07-06,,87.57,2020-07-02,88.46,2020-07-06,1.02,87.8,,https://query1.finance.yahoo.com/v8/finance/chart/NVS?period1=1592956800&period2=1595030400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/NVS/history/,https://www.stockanalysis.com/stocks/nvs/history/
GSK,ViiV Healthcare (GSK group),2020-07-02,Approval,40.86,2020-07-01,41.22,2020-07-02,0.88,41.01,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=1592611200&period2=1594771199&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker); master decision D365,https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
RARE,Ultragenyx Pharmaceutical Inc.,2020-06-30,Approval,73.66,2020-06-29,78.22,2020-06-30,6.19,84.65,,https://query1.finance.yahoo.com/v8/finance/chart/RARE?period1=1592438400&period2=1594598399&interval=1d&includePrePost=false,Verified,master decision D367,https://finance.yahoo.com/quote/RARE/history/,https://www.stockanalysis.com/stocks/rare/history/
PFE,,2020-06-30,,30.9677,2020-06-29,31.0247,2020-06-30,0.18,32.0114,,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1592438400&period2=1594512000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/PFE/history/,https://www.stockanalysis.com/stocks/pfe/history/
MRK,,2020-06-29,,71.7462,2020-06-26,72.6336,2020-06-29,1.24,73.7882,,https://query1.finance.yahoo.com/v8/finance/chart/MRK?period1=1592352000&period2=1594425600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/MRK/history/,https://www.stockanalysis.com/stocks/mrk/history/
JNJ,,2020-06-29,,137.81,2020-06-26,139.04,2020-06-29,0.89,140.63,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=1592352000&period2=1594425600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
TAK,,2020-06-26,,18.48,2020-06-25,18.34,2020-06-26,-0.76,18.11,,https://query1.finance.yahoo.com/v8/finance/chart/TAK?period1=1592092800&period2=1594166400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/TAK/history/,https://www.stockanalysis.com/stocks/tak/history/
HRTX,"Heron Therapeutics, Inc.",2020-06-26,CRL,20.54,2020-06-25,19.82,2020-06-26,-3.51,14.26,,https://query1.finance.yahoo.com/v8/finance/chart/HRTX?period1=1592092800&period2=1594252799&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/HRTX/history/,https://www.stockanalysis.com/stocks/hrtx/history/
REGN,,2020-06-25,,605.04,2020-06-24,619.96,2020-06-25,2.47,611.36,,https://query1.finance.yahoo.com/v8/finance/chart/REGN?period1=1592006400&period2=1594080000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/REGN/history/,https://www.stockanalysis.com/stocks/regn/history/
MRK,,2020-06-24,,73.5878,2020-06-23,72.395,2020-06-24,-1.62,73.063,,https://query1.finance.yahoo.com/v8/finance/chart/MRK?period1=1591920000&period2=1593993600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/MRK/history/,https://www.stockanalysis.com/stocks/mrk/history/
KPTI,,2020-06-22,,285,2020-06-19,284.85,2020-06-22,-0.05,295.5,,https://query1.finance.yahoo.com/v8/finance/chart/KPTI?period1=1591747200&period2=1593820800&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/KPTI/history/,https://www.stockanalysis.com/stocks/kpti/history/
REGN,,2020-06-18,,603.1,2020-06-17,597.35,2020-06-18,-0.95,643.92,,https://query1.finance.yahoo.com/v8/finance/chart/REGN?period1=1591401600&period2=1593475200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/REGN/history/,https://www.stockanalysis.com/stocks/regn/history/
RARE,,2020-06-18,,71.49,2020-06-17,72.48,2020-06-18,1.38,78.22,,https://query1.finance.yahoo.com/v8/finance/chart/RARE?period1=1591401600&period2=1593475200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/RARE/history/,https://www.stockanalysis.com/stocks/rare/history/
EPZM,,2020-06-18,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/EPZM?period1=1591401600&period2=1593475200&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 404: Not Found,https://finance.yahoo.com/quote/EPZM/history/,https://www.stockanalysis.com/stocks/epzm/history/
PFE,,2020-06-16,,31.6509,2020-06-15,31.6888,2020-06-16,0.12,31.8406,,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1591228800&period2=1593302400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/PFE/history/,https://www.stockanalysis.com/stocks/pfe/history/
NVS,,2020-06-16,,85.16,2020-06-15,86.76,2020-06-16,1.88,89.49,,https://query1.finance.yahoo.com/v8/finance/chart/NVS?period1=1591228800&period2=1593302400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/NVS/history/,https://www.stockanalysis.com/stocks/nvs/history/
MRK,,2020-06-16,,70.6298,2020-06-15,73.4447,2020-06-16,3.99,72.7958,,https://query1.finance.yahoo.com/v8/finance/chart/MRK?period1=1591228800&period2=1593302400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/MRK/history/,https://www.stockanalysis.com/stocks/mrk/history/
BIIB,,2020-06-16,,278.49,2020-06-15,282.12,2020-06-16,1.3,281.46,,https://query1.finance.yahoo.com/v8/finance/chart/BIIB?period1=1591228800&period2=1593302400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BIIB/history/,https://www.stockanalysis.com/stocks/biib/history/
LLY,,2020-06-15,,143.54,2020-06-12,141.52,2020-06-15,-1.41,163.71,,https://query1.finance.yahoo.com/v8/finance/chart/LLY?period1=1591142400&period2=1593216000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/LLY/history/,https://www.stockanalysis.com/stocks/lly/history/
JAZZ,Jazz Pharmaceuticals plc,2020-06-15,Approval,104.68,2020-06-12,110.5,2020-06-15,5.56,111.58,,https://query1.finance.yahoo.com/v8/finance/chart/JAZZ?period1=1591142400&period2=1593302399&interval=1d&includePrePost=false,Verified,master decision D368,https://finance.yahoo.com/quote/JAZZ/history/,https://www.stockanalysis.com/stocks/jazz/history/
VTRS,,2020-06-11,,17.32,2020-06-10,16.3,2020-06-11,-5.89,15.94,,https://query1.finance.yahoo.com/v8/finance/chart/VTRS?period1=1590796800&period2=1592870400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/VTRS/history/,https://www.stockanalysis.com/stocks/vtrs/history/
VIE,"Viela Bio, Inc.",2020-06-11,Approval,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/VIE?period1=1590796800&period2=1592956799&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 404: Not Found (recorded in the job manifest; never retried with a successor ticker); master decision D369,https://finance.yahoo.com/quote/VIE/history/,https://www.stockanalysis.com/stocks/vie/history/
PFE,,2020-06-10,,34.3548,2020-06-09,34.0797,2020-06-10,-0.8,31.5939,,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1590710400&period2=1592784000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/PFE/history/,https://www.stockanalysis.com/stocks/pfe/history/
BMY,,2020-06-10,,60.93,2020-06-09,60.16,2020-06-10,-1.26,56.71,,https://query1.finance.yahoo.com/v8/finance/chart/BMY?period1=1590710400&period2=1592784000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BMY/history/,https://www.stockanalysis.com/stocks/bmy/history/
MRK,,2020-06-09,,79.1031,2020-06-08,78.4924,2020-06-09,-0.77,78.0248,,https://query1.finance.yahoo.com/v8/finance/chart/MRK?period1=1590624000&period2=1592697600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/MRK/history/,https://www.stockanalysis.com/stocks/mrk/history/
AMGN,,2020-06-09,,225.75,2020-06-08,224.9,2020-06-09,-0.38,227.12,,https://query1.finance.yahoo.com/v8/finance/chart/AMGN?period1=1590624000&period2=1592697600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/AMGN/history/,https://www.stockanalysis.com/stocks/amgn/history/
PFE,,2020-06-04,,34.3074,2020-06-03,34.1651,2020-06-04,-0.41,34.1461,,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1590192000&period2=1592265600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/PFE/history/,https://www.stockanalysis.com/stocks/pfe/history/
MRK,,2020-06-04,,78.3015,2020-06-03,77.8149,2020-06-04,-0.62,78.4924,,https://query1.finance.yahoo.com/v8/finance/chart/MRK?period1=1590192000&period2=1592265600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/MRK/history/,https://www.stockanalysis.com/stocks/mrk/history/
LLY,,2020-05-29,,150.65,2020-05-28,152.95,2020-05-29,1.53,152.45,,https://query1.finance.yahoo.com/v8/finance/chart/LLY?period1=1589673600&period2=1591747200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/LLY/history/,https://www.stockanalysis.com/stocks/lly/history/
ABBV,,2020-05-29,,90.03,2020-05-28,92.67,2020-05-29,2.93,90.7,,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1589673600&period2=1591747200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/ABBV/history/,https://www.stockanalysis.com/stocks/abbv/history/
LLY,Avid Radiopharmaceuticals (Eli Lilly),2020-05-28,Approval,145.7,2020-05-27,150.65,2020-05-28,3.4,152.95,,https://query1.finance.yahoo.com/v8/finance/chart/LLY?period1=1589587200&period2=1591747199&interval=1d&includePrePost=false,Verified,master decision D370,https://finance.yahoo.com/quote/LLY/history/,https://www.stockanalysis.com/stocks/lly/history/
AZN,,2020-05-28,,104.94,2020-05-27,107,2020-05-28,1.96,109.2,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=1589587200&period2=1591660800&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
JNJ,,2020-05-27,,144.56,2020-05-26,144.89,2020-05-27,0.23,146.97,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=1589500800&period2=1591574400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
REGN,,2020-05-26,,569.91,2020-05-22,545.21,2020-05-26,-4.33,544.01,,https://query1.finance.yahoo.com/v8/finance/chart/REGN?period1=1589414400&period2=1591488000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/REGN/history/,https://www.stockanalysis.com/stocks/regn/history/
PFE,,2020-05-26,,35.5787,2020-05-22,35.5693,2020-05-26,-0.03,35.4934,,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1589414400&period2=1591488000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/PFE/history/,https://www.stockanalysis.com/stocks/pfe/history/
BMY,,2020-05-26,,60.79,2020-05-22,60.32,2020-05-26,-0.77,60.4,,https://query1.finance.yahoo.com/v8/finance/chart/BMY?period1=1589414400&period2=1591488000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BMY/history/,https://www.stockanalysis.com/stocks/bmy/history/
BAX,,2020-05-26,,86.93,2020-05-22,85.51,2020-05-26,-1.63,86.44,,https://query1.finance.yahoo.com/v8/finance/chart/BAX?period1=1589414400&period2=1591488000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BAX/history/,https://www.stockanalysis.com/stocks/bax/history/
ALPMY,,2020-05-26,,15.9,2020-05-22,16.11,2020-05-26,1.32,16.87,,https://query1.finance.yahoo.com/v8/finance/chart/ALPMY?period1=1589414400&period2=1591488000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/ALPMY/history/,https://www.stockanalysis.com/stocks/alpmy/history/
AZN,,2020-05-23,,110.44,2020-05-22,106.22,2020-05-26,-3.82,104.94,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=1589155200&period2=1591228800&interval=1d&includePrePost=false,Verified - approx window,next trading day used: 2020-05-26,https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
TAK,,2020-05-22,,19.17,2020-05-21,18.93,2020-05-22,-1.25,19.4,,https://query1.finance.yahoo.com/v8/finance/chart/TAK?period1=1589068800&period2=1591142400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/TAK/history/,https://www.stockanalysis.com/stocks/tak/history/
RDY,Dr. Reddy’s Laboratories Limited,2020-05-21,CRL,10.348,2020-05-20,10.114,2020-05-21,-2.26,10.282,,https://query1.finance.yahoo.com/v8/finance/chart/RDY?period1=1588982400&period2=1591142399&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/RDY/history/,https://www.stockanalysis.com/stocks/rdy/history/
GEHC,GE HealthCare (GE at approval; spun off 2023),2020-05-20,Approval,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/GEHC?period1=1588896000&period2=1591055999&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request (recorded in the job manifest; never retried with a successor ticker); master decision D372,https://finance.yahoo.com/quote/GEHC/history/,https://www.stockanalysis.com/stocks/gehc/history/
AZN,,2020-05-19,,106.9,2020-05-18,107.14,2020-05-19,0.22,107.56,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=1588809600&period2=1590883200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
DCPH,,2020-05-15,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/DCPH?period1=1588464000&period2=1590537600&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 404: Not Found,https://finance.yahoo.com/quote/DCPH/history/,https://www.stockanalysis.com/stocks/dcph/history/
BMY,,2020-05-15,,63.77,2020-05-14,64.09,2020-05-15,0.5,63.6,,https://query1.finance.yahoo.com/v8/finance/chart/BMY?period1=1588464000&period2=1590537600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BMY/history/,https://www.stockanalysis.com/stocks/bmy/history/
BMY,,2020-05-14,,63.27,2020-05-13,63.77,2020-05-14,0.79,64.09,,https://query1.finance.yahoo.com/v8/finance/chart/BMY?period1=1588377600&period2=1590451200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BMY/history/,https://www.stockanalysis.com/stocks/bmy/history/
AZN,,2020-05-13,,108.22,2020-05-12,110.62,2020-05-13,2.22,107,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=1588291200&period2=1590364800&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
LLY,Eli Lilly and Company (via Loxo Oncology),2020-05-08,Approval,152.97,2020-05-07,153.51,2020-05-08,0.35,158.55,,https://query1.finance.yahoo.com/v8/finance/chart/LLY?period1=1588377600&period2=1589414400&interval=1d,Verified,,https://finance.yahoo.com/quote/LLY/history/,https://www.stockanalysis.com/stocks/lly/history/
AZN,,2020-05-08,,105.48,2020-05-07,106.58,2020-05-08,1.04,107.9,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=1587859200&period2=1589932800&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
NVS,Novartis AG,2020-05-06,Approval,84.75,2020-05-05,85.35,2020-05-06,0.71,84.67,,https://query1.finance.yahoo.com/v8/finance/chart/NVS?period1=1587686400&period2=1589846399&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker); master decision D374,https://finance.yahoo.com/quote/NVS/history/,https://www.stockanalysis.com/stocks/nvs/history/
