ApplicationDocsID	ApplicationDocsTypeID	ApplNo	SubmissionType	SubmissionNo	ApplicationDocsTitle	ApplicationDocsURL	ApplicationDocsDate
33026	2	010679	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/10679slr029_cantil_lbl.pdf	2004-06-01 00:00:00
33027	2	010721	SUPPL     	58	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/010721s058lbl.pdf	2012-10-24 00:00:00
33028	2	010775	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/10775s311213s24lbl.pdf	2002-05-10 00:00:00
33029	2	010841	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/010841s020lbl.pdf	2007-02-21 00:00:00
33030	2	010841	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/010841s021lbl.pdf	2009-04-28 00:00:00
33031	2	010841	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010841s022lbl.pdf	2010-06-14 00:00:00
33032	2	010997	SUPPL     	51	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/010997s051s052lbl.pdf	2009-09-30 00:00:00
33033	2	010997	SUPPL     	52	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/010997s051s052lbl.pdf	2009-10-01 00:00:00
33034	2	011011	SUPPL     	71	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/011011Orig1s070s071lbl.pdf	2003-05-06 00:00:00
33035	2	011153	SUPPL     	51	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/pre96/011153s051lbl.pdf	2015-12-31 00:00:00
33036	2	011265	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/008381s028,011265s029lbl.pdf	2008-04-16 00:00:00
33037	2	011287	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/011287s021lbl.pdf	2009-05-13 00:00:00
33038	2	011287	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/011287s023lbl.pdf	2011-01-03 00:00:00
33039	2	011366	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/011366s030lbl.pdf	2015-08-10 00:00:00
33042	2	011483	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/011483s027lbl.pdf	2013-05-14 00:00:00
33043	2	011522	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/011522s032,033lbl.pdf	2005-08-04 00:00:00
33044	2	011522	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/011522s034s037,021303s013lbl.pdf	2006-07-27 00:00:00
33045	2	011522	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011522s040lbl.pdf	2007-06-12 00:00:00
33046	2	011522	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/011522s041lbl.pdf	2015-04-19 00:00:00
33047	2	011525	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/011525s017lbl.pdf	2006-09-25 00:00:00
33048	2	011559	SUPPL     	45	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/011559s045lbl.pdf	2014-01-28 00:00:00
33049	2	011613	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/011613s027lbl.pdf	2012-12-07 00:00:00
33050	2	011641	SUPPL     	64	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/011641s064lbl.pdf	2008-11-07 00:00:00
33052	2	011664	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/11664slr062_decadron_lbl.pdf	2004-05-27 00:00:00
33053	2	011685	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/011685s026lbl.pdf	2014-07-08 00:00:00
33054	2	011719	SUPPL     	117	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/011719s117lbl.pdf	2011-11-04 00:00:00
33055	2	011757	SUPPL     	86	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/011757s085s086lbl.pdf	2009-04-16 00:00:00
33056	2	011792	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011792s041lbl.pdf	2007-09-19 00:00:00
33057	2	011792	SUPPL     	43	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/011792s043lbl.pdf	2009-11-17 00:00:00
33058	2	011792	SUPPL     	45	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/011792s045lbl.pdf	2013-02-06 00:00:00
33059	2	011795	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/011459s048,011795s025lbl.pdf	2014-06-04 00:00:00
33060	2	011795	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/011459s050,011795s027lbl.pdf	2016-03-10 00:00:00
33061	2	011856	SUPPL     	103	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/011856s103s104lbl.pdf	2011-10-25 00:00:00
33062	2	011856	SUPPL     	107	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/011856s107lbl.pdf	2010-07-01 00:00:00
33063	2	011856	SUPPL     	123	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/011856s123lbl.pdf	2014-07-09 00:00:00
33064	2	011909	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011909s038lbl.pdf	2007-08-03 00:00:00
33065	2	011961	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/11961s035lbl.pdf	2005-01-13 00:00:00
33066	2	011961	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011961s039lbl.pdf	2007-08-14 00:00:00
33067	2	012015	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012015s026lbl.pdf	2013-04-22 00:00:00
33068	2	012041	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/012041s033lbl.pdf	2006-11-22 00:00:00
33069	2	012041	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/012041s036,014901s037lbl.pdf	2010-02-04 00:00:00
33070	2	012041	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/012041s039lbl.pdf	2011-07-18 00:00:00
33071	2	012041	SUPPL     	42	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/012041s042lbledt.pdf	2014-07-09 00:00:00
33072	2	012093	SUPPL     	52	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/012093s052lbl.pdf	2015-01-15 00:00:00
33073	2	012097	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/12097s16lbl.pdf	2002-09-03 00:00:00
33075	2	012142	SUPPL     	109	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/012142s109lbl.pdf	2012-04-02 00:00:00
33076	2	012151	SUPPL     	68	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/012151s068lbl.pdf	2012-09-17 00:00:00
33077	2	012157	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/012157s028lbl.pdf	2007-04-06 00:00:00
33078	2	012223	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/012223Orig1s039Lbl.pdf	2015-09-03 00:00:00
33079	2	012250	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/012250s033lbl.pdf	2010-02-25 00:00:00
33080	2	012342	SUPPL     	59	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/012342s059lbl.pdf	2007-08-03 00:00:00
33081	2	012342	SUPPL     	63	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/012342s063lbl.pdf	2010-05-28 00:00:00
33082	2	012365	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/012365s035lbl.pdf	2009-04-03 00:00:00
33083	2	012365	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/012365s038lbl.pdf	2009-11-17 00:00:00
33084	2	012380	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/012380s031lbl.pdf	2009-04-28 00:00:00
33085	2	012380	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/012380s036lbl.pdf	2016-05-20 00:00:00
33086	2	012541	SUPPL     	83	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/012541s083lbl.pdf	2015-06-12 00:00:00
33087	2	012583	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/12583s037lbl.pdf	2002-06-20 00:00:00
33088	2	012616	SUPPL     	74	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/012616s074lbl.pdf	2014-01-22 00:00:00
33089	2	012616	SUPPL     	75	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/012616s075lbl.pdf	2014-03-07 00:00:00
33090	2	012623	SUPPL     	59	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/12623slr059_flagyl_lbl.pdf	2004-04-05 00:00:00
33091	2	012623	SUPPL     	61	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/012623s061lbl.pdf	2010-08-20 00:00:00
33092	2	012623	SUPPL     	66	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/012623s066lbl.pdf	2015-07-16 00:00:00
33093	2	012796	SUPPL     	49	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/12796s49lbl.pdf	2003-05-14 00:00:00
33094	2	012802	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/012802s031lbl.pdf	2010-01-20 00:00:00
33095	2	012802	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/012802s033lbl.pdf	2014-07-08 00:00:00
33096	2	012836	SUPPL     	57	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/012836s057lbl.pdf	2005-08-03 00:00:00
33097	2	012892	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/012892Orig1s015s016lbl.pdf	2012-10-04 00:00:00
33098	2	012945	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/12945s037,038lbl.pdf	2005-03-18 00:00:00
33102	2	013217	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/013217s046lbl.pdf	2006-12-04 00:00:00
33103	2	013217	SUPPL     	53	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/013217s053lbl.pdf	2012-11-27 00:00:00
33104	2	013263	SUPPL     	92	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/013263s092lbl.pdf	2013-10-25 00:00:00
33105	2	013295	SUPPL     	68	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/013295s068,016983s035lbl.pdf	2015-07-09 00:00:00
33106	2	013400	SUPPL     	86	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/13400s086lbl.pdf	2004-09-21 00:00:00
33107	2	013422	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/13422slr035_maxidex_lbl.pdf	2003-05-28 00:00:00
33108	2	013684	SUPPL     	91	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/013684s091lbl.pdf	2005-06-14 00:00:00
33111	2	013790	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/013790s021lbl.pdf	2011-07-28 00:00:00
33112	2	014134	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/14134s24lbl.pdf	2002-09-27 00:00:00
33113	2	014214	SUPPL     	53	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/14214s053,055,056lbl.pdf	2004-09-10 00:00:00
33114	2	014214	SUPPL     	56	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/14214s053,055,056lbl.pdf	2004-09-10 00:00:00
33115	2	014214	SUPPL     	58	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/014214s058lbl.pdf	2009-04-03 00:00:00
33116	2	014214	SUPPL     	59	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/014214s059lbl.pdf	2011-05-02 00:00:00
33117	2	014214	SUPPL     	60	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/014214s060lbl.pdf	2012-12-10 00:00:00
33118	2	014399	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/14399s062lBL.pdf	2005-01-13 00:00:00
33119	2	014399	SUPPL     	64	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/014399s064lbl.pdf	2007-07-31 00:00:00
33120	2	014399	SUPPL     	66	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/014399s066s067lbl.pdf	2012-11-26 00:00:00
33121	2	014399	SUPPL     	67	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/014399s066s067lbl.pdf	2012-11-26 00:00:00
33124	2	014691	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/014691s029lbl.pdf	2011-06-14 00:00:00
33125	2	014694	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/014694s030lbl.pdf	2014-07-17 00:00:00
33131	2	015197	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/15197scm036,scf037,scp038,scm039_amicar_lbl.pdf	2004-06-25 00:00:00
33132	2	015197	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/15197scm036,scf037,scp038,scm039_amicar_lbl.pdf	2004-06-25 00:00:00
33133	2	015197	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/15197scm036,scf037,scp038,scm039_amicar_lbl.pdf	2004-06-25 00:00:00
37346	2	021624	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21624slr001_methadone_hcl_lbl.pdf	2004-03-03 00:00:00
38909	2	050023	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050023s025lbl.pdf	2008-06-12 00:00:00
38910	2	050065	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/50065slr040,scm039_maxitrol_lbl.pdf	2003-07-28 00:00:00
38911	2	050065	SUPPL     	44	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/50065s043,044lbl.pdf	2004-07-21 00:00:00
38914	2	050138	SUPPL     	235	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050138s235,050141s232lbl.pdf	2014-05-12 00:00:00
38915	2	050138	SUPPL     	236	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/050138s236lbl.pdf	2015-10-15 00:00:00
38916	2	050141	SUPPL     	226	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/050141s226lbl.pdf	2009-12-22 00:00:00
38917	2	050141	SUPPL     	231	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/050141s231lbl.pdf	2012-09-11 00:00:00
38918	2	050141	SUPPL     	232	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/050138s235,050141s232lbl.pdf	2014-05-12 00:00:00
38919	2	050155	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/050155s039lbl.pdf	2016-05-31 00:00:00
38922	2	050169	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/50169slr046_cortisporin_lbl.pdf	2003-12-02 00:00:00
38926	2	050317	SUPPL     	172	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050317s172lbl.pdf	2008-02-28 00:00:00
39104	2	050682	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/050682s029s030lbl.pdf	2012-02-06 00:00:00
40641	3	004782	SUPPL     	93	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/04782s093.html	1998-09-08 00:00:00
40642	3	004782	SUPPL     	115	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/004782_S115&S130_PREMARIN_TABLETS.pdf	2007-04-09 00:00:00
40643	3	005213	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/005213Orig1s023.pdf	2013-02-27 00:00:00
40644	3	005970	SUPPL     	18	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/005970-S18_Sotradecol_toc.html	2003-08-08 00:00:00
40645	3	005970	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/005970-S27_Sotradecol_toc.html	2003-08-08 00:00:00
40646	3	005970	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/005970-S28_Sotradecol_toc.html	2003-08-08 00:00:00
40647	3	006035	SUPPL     	78	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/006035Orig1S078.pdf	2013-01-28 00:00:00
40648	3	006773	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/006773_S036_ARTANE.pdf	2009-01-12 00:00:00
40649	3	007337	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/007337-S24_Percodan_toc.html	2003-08-08 00:00:00
40650	3	008107	SUPPL     	54	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/08107s054_LeucovorinTOC.html	2005-07-13 00:00:00
40651	3	008306	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/008306_S029_PHENERGA-CODEINE_AP.pdf	2007-07-06 00:00:00
40652	3	008604	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/008604_S026_PHENERGRAN_VC_AP.pdf	2007-07-06 00:00:00
40653	3	008708	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/008708Orig1s023.pdf	2011-10-10 00:00:00
40654	3	008762	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/008762Orig1s039.pdf	2012-06-26 00:00:00
40655	3	009000	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/09000_S022&S023_Cafergot_APPROVAL PACKAGE.pdf	2006-10-25 00:00:00
40656	3	009218	SUPPL     	90	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/009218a.pdf	1998-06-01 00:00:00
40657	3	009218	SUPPL     	91	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/009218a.pdf	1998-06-01 00:00:00
40658	3	009218	SUPPL     	101	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/009218_s101_coumadin.pdf	2005-09-02 00:00:00
40659	3	009386	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/9-386s019_Myleran.html	2003-07-08 00:00:00
40660	3	010151	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/010151_S032_DILANTIN_AP.pdf	2007-07-06 00:00:00
40661	3	010151	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/010151_S034_DILANTIN_AP.pdf	2007-07-06 00:00:00
40662	3	010515	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/10515s022_Isuprel.pdf	1999-05-05 00:00:00
40663	3	010515	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/010515Orig1s023.pdf	2015-11-05 00:00:00
40664	3	010515	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/010515Orig1s024.pdf	2015-11-05 00:00:00
40665	3	010515	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/010515Orig1s031.pdf	2015-11-17 00:00:00
40666	3	010775	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/010775_S031_TRILAFON_AP.pdf	2007-07-06 00:00:00
40667	3	011213	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/10-775SLR029.pdf	2003-02-04 00:00:00
40668	3	011213	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/011213_S024_TRILAFON_AP.pdf	2007-07-06 00:00:00
40669	3	011265	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/011265_S027_PHERGAN_AP.pdf	2007-07-06 00:00:00
40670	3	011522	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/11522S010_Adderall.pdf	2000-06-12 00:00:00
40671	3	011522	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/11-522S030_Adderall.html	2004-04-14 00:00:00
40672	3	011552	SUPPL     	112	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/11-552SLR112.pdf	2003-02-04 00:00:00
40673	3	011641	SUPPL     	58	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/011641_058&060_Diabinese_APPROVAL_PACKAGE.pdf	2006-10-26 00:00:00
40674	3	011641	SUPPL     	60	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/011641_058&060_Diabinese_APPROVAL_PACKAGE.pdf	2006-10-26 00:00:00
40675	3	011664	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/011664_S062_DECADRON.pdf	2007-07-20 00:00:00
40676	3	011839	SUPPL     	68	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/11839-S068_Provera.pdf	1998-08-04 00:00:00
40677	3	012041	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/012041Orig1s038.pdf	2012-02-28 00:00:00
40678	3	012827	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/012827_s009_s010_s011_Robinul%20&%20Robinul%20Forte_Tablets.pdf	2009-09-14 00:00:00
40679	3	012827	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/012827_s009_s010_s011_Robinul%20&%20Robinul%20Forte_Tablets.pdf	2009-09-14 00:00:00
40680	3	012827	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/012827_s015_Robinul - Robinul_Forte_Tabs.pdf	2009-09-14 00:00:00
40681	3	012827	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/012827_s024&s025_Robinul_Robinul_Forte_Tabs.pdf	2009-09-14 00:00:00
40682	3	012827	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/012827_s032&s033_Robinul & Robinul Forte Tablets.pdf	2009-09-14 00:00:00
40683	3	012827	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/012827_s035_Robinul Forte Tablets.pdf	2009-09-14 00:00:00
40684	3	013217	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/013217_S037_SKELAXIN.pdf	2009-09-14 00:00:00
40685	3	013217	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/013217_S040_SKELAXIN.pdf	2009-09-14 00:00:00
40686	3	013217	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/013217_S041_SKELAXIN.pdf	2009-09-14 00:00:00
40687	3	013263	SUPPL     	72	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/013263_S072_VALIUM_AP.pdf	2007-07-06 00:00:00
40688	3	013263	SUPPL     	75	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/013263_S075_VALIUM_AP.pdf	2007-07-06 00:00:00
40689	3	013263	SUPPL     	82	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/013263_S082_Valium_APPROVAL PACKAGE.pdf	2006-10-25 00:00:00
40690	3	013263	SUPPL     	86	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/013263_S086_VALIUM_AP.pdf	2007-07-09 00:00:00
40691	3	013601	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/013601Orig1s029.pdf	2012-06-26 00:00:00
40693	3	014214	SUPPL     	51	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/17-430s026s027_14-214s050s051_Negram.html	2004-08-10 00:00:00
40695	3	014691	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/NDA/2001/14-691S20_Alkeran.html	2003-07-05 00:00:00
43581	8	010841	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010841s022MedGuide.pdf	2010-06-24 00:00:00
43582	8	010997	SUPPL     	51	0	http://www.fda.gov/downloads/Drugs/DrugSafety/UCM187068.pdf	2009-10-01 00:00:00
43585	8	012380	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/012380s034mg.pdf	2012-05-07 00:00:00
43991	10	000793	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101557.htm	2007-03-16 00:00:00
43992	10	004782	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm103324.htm	2009-06-02 00:00:00
43993	10	005378	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/ucm283449.htm	2011-12-20 00:00:00
43994	10	006134	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm142827.htm	2009-08-12 00:00:00
43995	10	007935	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm109364.htm	2006-04-26 00:00:00
43996	10	010021	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101557.htm	2007-03-16 00:00:00
43997	10	011522	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm111441.htm	2007-05-31 00:00:00
43998	10	011838	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/UCM096273	2007-05-09 00:00:00
43999	10	011961	ORIG      	1	0	http://www.fda.gov/cder/drug/antidepressants/default.htm	2007-05-09 00:00:00
44000	10	012342	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/UCM096273	2007-05-09 00:00:00
44001	10	012703	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/UCM096273	2007-05-09 00:00:00
44002	10	012704	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/UCM096273	2007-05-09 00:00:00
44003	10	014399	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/UCM096273	2007-05-09 00:00:00
44004	10	014684	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/UCM096273	2007-05-09 00:00:00
44005	10	014685	ORIG      	1	0	http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/UCM096273	2007-05-09 00:00:00
44437	14	006134	ORIG      	1	REMS	http://www.accessdata.fda.gov/scripts/cder/rems/index.cfm?event=RemsDetails.page&REMS=17 http://www.accessdata.fda.gov/scripts/cder/rems/index.cfm?event=RemsDetails.page&REMS=17	2012-07-11 00:00:00
45249	1	011856	SUPPL     	124	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/011856Orig1s124,s126ltr.pdf	2016-09-09 00:00:00
